date,title,result,odds,date_bet,identifier
2016-11-06T03:12:38.735656,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T03:12:38.735656,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-06T03:36:32.765987,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T03:36:32.765987,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-06T03:42:00.580180,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T03:42:00.580180,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-06T03:54:04.500958,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T03:54:04.500958,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-06T11:01:02.504146,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T11:01:02.504146,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-06T23:01:05.232153,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-06T23:01:05.232153,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-07T11:01:02.611299,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-07T11:01:02.611299,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-07T23:01:05.661159,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-07T23:01:05.661159,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-08T11:01:02.877997,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-08T11:01:02.877997,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-08T23:01:52.992791,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-08T23:01:52.992791,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-09T11:01:03.182741,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-09T11:01:03.182741,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-09T23:01:59.320502,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-09T23:01:59.320502,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-10T11:01:02.726548,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-10T11:01:02.726548,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-10T23:01:03.095626,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-10T23:01:03.095626,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-11T11:01:02.753312,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-11T11:01:02.753312,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-11T23:01:34.377661,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-11T23:01:34.377661,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-12T11:01:02.790849,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-12T11:01:02.790849,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-12T23:02:05.312345,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-12T23:02:05.312345,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-13T11:01:04.945740,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-13T11:01:04.945740,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-13T23:01:05.600290,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-13T23:01:05.600290,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-14T11:01:03.203647,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-14T11:01:03.203647,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-14T23:01:05.751067,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-14T23:01:05.751067,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-15T11:01:03.375978,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-15T11:01:03.375978,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-15T23:02:35.885752,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-15T23:02:35.885752,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-16T11:01:02.872256,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-16T11:01:02.872256,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-16T23:01:05.562018,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-16T23:01:05.562018,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-17T11:01:03.097722,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.36,31.12. 23:59,52262
2016-11-17T11:01:03.097722,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.7,31.12. 23:59,52262
2016-11-17T23:01:03.378614,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-17T23:01:03.378614,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-18T11:01:04.011495,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-18T11:01:04.011495,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-18T23:02:34.505022,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-18T23:02:34.505022,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-19T11:01:02.799692,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-19T11:01:02.799692,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-19T23:01:03.170543,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-19T23:01:03.170543,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-20T23:02:08.269806,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-20T23:02:08.269806,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-21T11:01:02.705724,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
2016-11-21T11:01:02.705724,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ne,2.78,31.12. 23:59,52262
2016-11-21T23:01:05.225362,většina se vysloví pro nezávislost referendum proběhne od 24.6.2016 do 31.12.2018,ano,1.33,31.12. 23:59,52262
