date,title,result,odds,date_bet,identifier
2018-01-23T06:01:03.147740,Miloš Zeman (53.5),-,1.47,26.1. 14:00,7130
2018-01-23T06:01:03.147740,Miloš Zeman (53.5),+,2.46,26.1. 14:00,7130
2018-01-23T06:01:03.147740,Miloš Zeman (50.5),-,1.8,26.1. 14:00,7131
2018-01-23T06:01:03.147740,Miloš Zeman (50.5),+,1.9,26.1. 14:00,7131
2018-01-23T06:01:03.147740,Jiří Drahoš (53.5),-,1.3,26.1. 14:00,7136
2018-01-23T06:01:03.147740,Jiří Drahoš (53.5),+,3.15,26.1. 14:00,7136
2018-01-23T06:01:03.147740,Jiří Drahoš (50.5),-,1.65,26.1. 14:00,7137
2018-01-23T06:01:03.147740,Jiří Drahoš (50.5),+,2.1,26.1. 14:00,7137
2018-01-23T18:01:03.363251,Miloš Zeman (53.5),-,1.35,26.1. 14:00,7130
2018-01-23T18:01:03.363251,Miloš Zeman (53.5),+,2.9,26.1. 14:00,7130
2018-01-23T18:01:03.363251,Miloš Zeman (50.5),-,1.8,26.1. 14:00,7131
2018-01-23T18:01:03.363251,Miloš Zeman (50.5),+,1.9,26.1. 14:00,7131
2018-01-23T18:01:03.363251,Jiří Drahoš (53.5),-,1.25,26.1. 14:00,7136
2018-01-23T18:01:03.363251,Jiří Drahoš (53.5),+,3.48,26.1. 14:00,7136
2018-01-23T18:01:03.363251,Jiří Drahoš (50.5),-,1.65,26.1. 14:00,7137
2018-01-23T18:01:03.363251,Jiří Drahoš (50.5),+,2.1,26.1. 14:00,7137
2018-01-24T06:01:03.229741,Miloš Zeman (53.5),-,1.5,26.1. 14:00,7130
2018-01-24T06:01:03.229741,Miloš Zeman (53.5),+,2.38,26.1. 14:00,7130
2018-01-24T06:01:03.229741,Miloš Zeman (50.5),-,2.16,26.1. 14:00,7131
2018-01-24T06:01:03.229741,Miloš Zeman (50.5),+,1.6,26.1. 14:00,7131
2018-01-24T06:01:03.229741,Jiří Drahoš (53.5),-,1.15,26.1. 14:00,7136
2018-01-24T06:01:03.229741,Jiří Drahoš (53.5),+,4.6,26.1. 14:00,7136
2018-01-24T06:01:03.229741,Jiří Drahoš (50.5),-,1.55,26.1. 14:00,7137
2018-01-24T06:01:03.229741,Jiří Drahoš (50.5),+,2.26,26.1. 14:00,7137
2018-01-24T18:01:03.028161,Miloš Zeman (53.5),-,1.5,26.1. 14:00,7130
2018-01-24T18:01:03.028161,Miloš Zeman (53.5),+,2.38,26.1. 14:00,7130
2018-01-24T18:01:03.028161,Miloš Zeman (50.5),-,2.26,26.1. 14:00,7131
2018-01-24T18:01:03.028161,Miloš Zeman (50.5),+,1.55,26.1. 14:00,7131
2018-01-24T18:01:03.028161,Jiří Drahoš (53.5),-,1.13,26.1. 14:00,7136
2018-01-24T18:01:03.028161,Jiří Drahoš (53.5),+,4.95,26.1. 14:00,7136
2018-01-24T18:01:03.028161,Jiří Drahoš (50.5),-,1.55,26.1. 14:00,7137
2018-01-24T18:01:03.028161,Jiří Drahoš (50.5),+,2.26,26.1. 14:00,7137
