date,market_title,title,identifier,odd_name,value
2021-10-03T16:28:13.245684,Vítěz,ANO 2011,6770,Vítěz,1.2
2021-10-03T16:28:13.245684,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6771,Vítěz,5.0
2021-10-03T16:28:13.245684,Vítěz,Piráti+STAN,6773,Vítěz,9.0
2021-10-03T16:28:13.245684,Vítěz,SPD,6774,Vítěz,100.0
2021-10-03T16:28:13.245684,Vítěz,KSČM,6775,Vítěz,175.0
2021-10-04T04:25:03.649162,Vítěz,ANO 2011,6770,Vítěz,1.2
2021-10-04T04:25:03.649162,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6771,Vítěz,5.0
2021-10-04T04:25:03.649162,Vítěz,Piráti+STAN,6773,Vítěz,9.0
2021-10-04T04:25:03.649162,Vítěz,SPD,6774,Vítěz,100.0
2021-10-04T04:25:03.649162,Vítěz,KSČM,6775,Vítěz,175.0
2021-10-04T16:29:17.826682,Vítěz,ANO 2011,6770,Vítěz,1.2
2021-10-04T16:29:17.826682,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6771,Vítěz,5.0
2021-10-04T16:29:17.826682,Vítěz,Piráti+STAN,6773,Vítěz,9.0
2021-10-04T16:29:17.826682,Vítěz,SPD,6774,Vítěz,100.0
2021-10-04T16:29:17.826682,Vítěz,KSČM,6775,Vítěz,175.0
2021-10-05T04:25:26.636240,Vítěz,ANO 2011,6770,Vítěz,1.2
2021-10-05T04:25:26.636240,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6771,Vítěz,5.0
2021-10-05T04:25:26.636240,Vítěz,Piráti+STAN,6773,Vítěz,9.0
2021-10-05T04:25:26.636240,Vítěz,SPD,6774,Vítěz,100.0
2021-10-05T04:25:26.636240,Vítěz,KSČM,6775,Vítěz,175.0
