date,event_info_number,event_name,event_link,odds,odds2,datum
2023-05-22 23:16:46.530332,29093,Alexandria Ocasio-Cortez,/stavkovanie/politika/prezidentske-volby-usa-2024/alexandria-ocasio-cortez-MSK29525606,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29082,Bill Gates,/stavkovanie/politika/prezidentske-volby-usa-2024/bill-gates-MSK29525661,140.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29076,Chelsea Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/chelsea-clinton-MSK29525699,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29081,Oprah Winfrey,/stavkovanie/politika/prezidentske-volby-usa-2024/oprah-winfrey-MSK29525662,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29083,Bernie Sanders,/stavkovanie/politika/prezidentske-volby-usa-2024/bernie-sanders-MSK29525660,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29072,Kanye West,/stavkovanie/politika/prezidentske-volby-usa-2024/kanye-west-MSK29525703,200.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29075,George Clooney,/stavkovanie/politika/prezidentske-volby-usa-2024/george-clooney-MSK29525700,200.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,6073,Meghan Markle,/stavkovanie/politika/prezidentske-volby-usa-2024/meghan-markle-MSK41782839,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29070,Mark Zuckerberg,/stavkovanie/politika/prezidentske-volby-usa-2024/mark-zuckerberg-MSK29525720,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29090,Dwayne Johnson,/stavkovanie/politika/prezidentske-volby-usa-2024/dwayne-johnson-MSK29525613,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29079,Eric Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/eric-trump-MSK29525680,300.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29085,Andrew Cuomo,/stavkovanie/politika/prezidentske-volby-usa-2024/andrew-cuomo-MSK29525619,300.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29084,Donald Trump Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-jr--MSK29525659,325.0,31.05. 23:55,31.05. 23:55
2023-05-22 23:16:46.530332,29092,Ivanka Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/ivanka-trump-MSK29525607,400.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29069,muž,/stavkovanie/politika/prezidentske-volby-usa-2024/men-MSK29525721,1.1,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29097,Joe Biden,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-biden-MSK29525366,2.6,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29096,Donald Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-MSK29525391,3.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,8330,Ron DeSantis,/stavkovanie/politika/prezidentske-volby-usa-2024/ron-desantis-MSK40111402,6.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29068,žena,/stavkovanie/politika/prezidentske-volby-usa-2024/women-MSK29525722,6.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,23422,Robert F. Kennedy Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/robert-f-kennedy-jr--MSK74161334,15.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29098,Kamala Harris,/stavkovanie/politika/prezidentske-volby-usa-2024/kamala-harris-MSK29525342,20.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29095,Nikki Haley,/stavkovanie/politika/prezidentske-volby-usa-2024/nikki-haley-MSK29525397,30.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,7906,Gavin Newsom,/stavkovanie/politika/prezidentske-volby-usa-2024/gavin-newsom-MSK74742498,40.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29087,Pete Buttigieg,/stavkovanie/politika/prezidentske-volby-usa-2024/pete-buttigieg-MSK29525616,40.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29091,Michelle Obama,/stavkovanie/politika/prezidentske-volby-usa-2024/michelle-obama-MSK29525608,40.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29094,Mike Pence,/stavkovanie/politika/prezidentske-volby-usa-2024/mike-pence-MSK29525409,45.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29080,Hillary Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/hillary-clinton-MSK29525663,95.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29078,Joe Kennedy III,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-kennedy-iii-MSK29525697,100.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29089,Elizabeth Warren,/stavkovanie/politika/prezidentske-volby-usa-2024/elizabeth-warren-MSK29525615,100.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29073,Marco Rubio,/stavkovanie/politika/prezidentske-volby-usa-2024/marco-rubio-MSK29525702,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29074,John Kasich,/stavkovanie/politika/prezidentske-volby-usa-2024/john-kasich-MSK29525701,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29077,Michael Bloomberg,/stavkovanie/politika/prezidentske-volby-usa-2024/michael-bloomberg-MSK29525698,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29086,Ted Cruz,/stavkovanie/politika/prezidentske-volby-usa-2024/ted-cruz-MSK29525618,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29093,Alexandria Ocasio-Cortez,/stavkovanie/politika/prezidentske-volby-usa-2024/alexandria-ocasio-cortez-MSK29525606,125.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29082,Bill Gates,/stavkovanie/politika/prezidentske-volby-usa-2024/bill-gates-MSK29525661,140.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29076,Chelsea Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/chelsea-clinton-MSK29525699,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29081,Oprah Winfrey,/stavkovanie/politika/prezidentske-volby-usa-2024/oprah-winfrey-MSK29525662,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29083,Bernie Sanders,/stavkovanie/politika/prezidentske-volby-usa-2024/bernie-sanders-MSK29525660,175.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29072,Kanye West,/stavkovanie/politika/prezidentske-volby-usa-2024/kanye-west-MSK29525703,200.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29075,George Clooney,/stavkovanie/politika/prezidentske-volby-usa-2024/george-clooney-MSK29525700,200.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,6073,Meghan Markle,/stavkovanie/politika/prezidentske-volby-usa-2024/meghan-markle-MSK41782839,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29070,Mark Zuckerberg,/stavkovanie/politika/prezidentske-volby-usa-2024/mark-zuckerberg-MSK29525720,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29090,Dwayne Johnson,/stavkovanie/politika/prezidentske-volby-usa-2024/dwayne-johnson-MSK29525613,250.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29079,Eric Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/eric-trump-MSK29525680,300.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29085,Andrew Cuomo,/stavkovanie/politika/prezidentske-volby-usa-2024/andrew-cuomo-MSK29525619,300.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29084,Donald Trump Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-jr--MSK29525659,325.0,31.05. 23:55,31.05. 23:55
2023-05-22 22:39:24.454569,29092,Ivanka Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/ivanka-trump-MSK29525607,400.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29069,muž,/stavkovanie/politika/prezidentske-volby-usa-2024/men-MSK29525721,1.1,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29097,Joe Biden,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-biden-MSK29525366,2.6,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29096,Donald Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-MSK29525391,3.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,8330,Ron DeSantis,/stavkovanie/politika/prezidentske-volby-usa-2024/ron-desantis-MSK40111402,6.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29068,žena,/stavkovanie/politika/prezidentske-volby-usa-2024/women-MSK29525722,6.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,23422,Robert F. Kennedy Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/robert-f-kennedy-jr--MSK74161334,15.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29098,Kamala Harris,/stavkovanie/politika/prezidentske-volby-usa-2024/kamala-harris-MSK29525342,20.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29095,Nikki Haley,/stavkovanie/politika/prezidentske-volby-usa-2024/nikki-haley-MSK29525397,30.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,7906,Gavin Newsom,/stavkovanie/politika/prezidentske-volby-usa-2024/gavin-newsom-MSK74742498,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29087,Pete Buttigieg,/stavkovanie/politika/prezidentske-volby-usa-2024/pete-buttigieg-MSK29525616,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29091,Michelle Obama,/stavkovanie/politika/prezidentske-volby-usa-2024/michelle-obama-MSK29525608,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29094,Mike Pence,/stavkovanie/politika/prezidentske-volby-usa-2024/mike-pence-MSK29525409,45.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29080,Hillary Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/hillary-clinton-MSK29525663,95.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29078,Joe Kennedy III,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-kennedy-iii-MSK29525697,100.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29089,Elizabeth Warren,/stavkovanie/politika/prezidentske-volby-usa-2024/elizabeth-warren-MSK29525615,100.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29073,Marco Rubio,/stavkovanie/politika/prezidentske-volby-usa-2024/marco-rubio-MSK29525702,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29074,John Kasich,/stavkovanie/politika/prezidentske-volby-usa-2024/john-kasich-MSK29525701,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29077,Michael Bloomberg,/stavkovanie/politika/prezidentske-volby-usa-2024/michael-bloomberg-MSK29525698,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29086,Ted Cruz,/stavkovanie/politika/prezidentske-volby-usa-2024/ted-cruz-MSK29525618,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29093,Alexandria Ocasio-Cortez,/stavkovanie/politika/prezidentske-volby-usa-2024/alexandria-ocasio-cortez-MSK29525606,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29082,Bill Gates,/stavkovanie/politika/prezidentske-volby-usa-2024/bill-gates-MSK29525661,140.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29076,Chelsea Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/chelsea-clinton-MSK29525699,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29081,Oprah Winfrey,/stavkovanie/politika/prezidentske-volby-usa-2024/oprah-winfrey-MSK29525662,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29083,Bernie Sanders,/stavkovanie/politika/prezidentske-volby-usa-2024/bernie-sanders-MSK29525660,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29072,Kanye West,/stavkovanie/politika/prezidentske-volby-usa-2024/kanye-west-MSK29525703,200.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29075,George Clooney,/stavkovanie/politika/prezidentske-volby-usa-2024/george-clooney-MSK29525700,200.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,6073,Meghan Markle,/stavkovanie/politika/prezidentske-volby-usa-2024/meghan-markle-MSK41782839,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29070,Mark Zuckerberg,/stavkovanie/politika/prezidentske-volby-usa-2024/mark-zuckerberg-MSK29525720,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29090,Dwayne Johnson,/stavkovanie/politika/prezidentske-volby-usa-2024/dwayne-johnson-MSK29525613,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29079,Eric Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/eric-trump-MSK29525680,300.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29085,Andrew Cuomo,/stavkovanie/politika/prezidentske-volby-usa-2024/andrew-cuomo-MSK29525619,300.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29084,Donald Trump Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-jr--MSK29525659,325.0,31.05. 23:55,31.05. 23:55
2023-05-23 04:07:19.287491,29092,Ivanka Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/ivanka-trump-MSK29525607,400.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29069,muž,/stavkovanie/politika/prezidentske-volby-usa-2024/men-MSK29525721,1.1,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29097,Joe Biden,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-biden-MSK29525366,2.6,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29096,Donald Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-MSK29525391,3.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,8330,Ron DeSantis,/stavkovanie/politika/prezidentske-volby-usa-2024/ron-desantis-MSK40111402,6.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29068,žena,/stavkovanie/politika/prezidentske-volby-usa-2024/women-MSK29525722,6.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,23422,Robert F. Kennedy Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/robert-f-kennedy-jr--MSK74161334,15.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29098,Kamala Harris,/stavkovanie/politika/prezidentske-volby-usa-2024/kamala-harris-MSK29525342,20.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29095,Nikki Haley,/stavkovanie/politika/prezidentske-volby-usa-2024/nikki-haley-MSK29525397,30.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,7906,Gavin Newsom,/stavkovanie/politika/prezidentske-volby-usa-2024/gavin-newsom-MSK74742498,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29087,Pete Buttigieg,/stavkovanie/politika/prezidentske-volby-usa-2024/pete-buttigieg-MSK29525616,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29091,Michelle Obama,/stavkovanie/politika/prezidentske-volby-usa-2024/michelle-obama-MSK29525608,40.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29094,Mike Pence,/stavkovanie/politika/prezidentske-volby-usa-2024/mike-pence-MSK29525409,45.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29080,Hillary Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/hillary-clinton-MSK29525663,95.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29078,Joe Kennedy III,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-kennedy-iii-MSK29525697,100.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29089,Elizabeth Warren,/stavkovanie/politika/prezidentske-volby-usa-2024/elizabeth-warren-MSK29525615,100.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29073,Marco Rubio,/stavkovanie/politika/prezidentske-volby-usa-2024/marco-rubio-MSK29525702,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29074,John Kasich,/stavkovanie/politika/prezidentske-volby-usa-2024/john-kasich-MSK29525701,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29077,Michael Bloomberg,/stavkovanie/politika/prezidentske-volby-usa-2024/michael-bloomberg-MSK29525698,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29086,Ted Cruz,/stavkovanie/politika/prezidentske-volby-usa-2024/ted-cruz-MSK29525618,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29093,Alexandria Ocasio-Cortez,/stavkovanie/politika/prezidentske-volby-usa-2024/alexandria-ocasio-cortez-MSK29525606,125.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29082,Bill Gates,/stavkovanie/politika/prezidentske-volby-usa-2024/bill-gates-MSK29525661,140.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29076,Chelsea Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/chelsea-clinton-MSK29525699,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29081,Oprah Winfrey,/stavkovanie/politika/prezidentske-volby-usa-2024/oprah-winfrey-MSK29525662,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29083,Bernie Sanders,/stavkovanie/politika/prezidentske-volby-usa-2024/bernie-sanders-MSK29525660,175.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29072,Kanye West,/stavkovanie/politika/prezidentske-volby-usa-2024/kanye-west-MSK29525703,200.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29075,George Clooney,/stavkovanie/politika/prezidentske-volby-usa-2024/george-clooney-MSK29525700,200.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,6073,Meghan Markle,/stavkovanie/politika/prezidentske-volby-usa-2024/meghan-markle-MSK41782839,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29070,Mark Zuckerberg,/stavkovanie/politika/prezidentske-volby-usa-2024/mark-zuckerberg-MSK29525720,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29090,Dwayne Johnson,/stavkovanie/politika/prezidentske-volby-usa-2024/dwayne-johnson-MSK29525613,250.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29079,Eric Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/eric-trump-MSK29525680,300.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29085,Andrew Cuomo,/stavkovanie/politika/prezidentske-volby-usa-2024/andrew-cuomo-MSK29525619,300.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29084,Donald Trump Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-jr--MSK29525659,325.0,31.05. 23:55,31.05. 23:55
2023-05-23 16:07:14.276628,29092,Ivanka Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/ivanka-trump-MSK29525607,400.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29069,muž,/stavkovanie/politika/prezidentske-volby-usa-2024/men-MSK29525721,1.1,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29097,Joe Biden,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-biden-MSK29525366,2.6,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29096,Donald Trump,/stavkovanie/politika/prezidentske-volby-usa-2024/donald-trump-MSK29525391,3.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,8330,Ron DeSantis,/stavkovanie/politika/prezidentske-volby-usa-2024/ron-desantis-MSK40111402,6.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29068,žena,/stavkovanie/politika/prezidentske-volby-usa-2024/women-MSK29525722,6.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,23422,Robert F. Kennedy Jr.,/stavkovanie/politika/prezidentske-volby-usa-2024/robert-f-kennedy-jr--MSK74161334,15.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29098,Kamala Harris,/stavkovanie/politika/prezidentske-volby-usa-2024/kamala-harris-MSK29525342,20.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29095,Nikki Haley,/stavkovanie/politika/prezidentske-volby-usa-2024/nikki-haley-MSK29525397,30.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,7906,Gavin Newsom,/stavkovanie/politika/prezidentske-volby-usa-2024/gavin-newsom-MSK74742498,40.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29087,Pete Buttigieg,/stavkovanie/politika/prezidentske-volby-usa-2024/pete-buttigieg-MSK29525616,40.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29091,Michelle Obama,/stavkovanie/politika/prezidentske-volby-usa-2024/michelle-obama-MSK29525608,40.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29094,Mike Pence,/stavkovanie/politika/prezidentske-volby-usa-2024/mike-pence-MSK29525409,45.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29080,Hillary Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/hillary-clinton-MSK29525663,95.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29078,Joe Kennedy III,/stavkovanie/politika/prezidentske-volby-usa-2024/joe-kennedy-iii-MSK29525697,100.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29089,Elizabeth Warren,/stavkovanie/politika/prezidentske-volby-usa-2024/elizabeth-warren-MSK29525615,100.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29073,Marco Rubio,/stavkovanie/politika/prezidentske-volby-usa-2024/marco-rubio-MSK29525702,125.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29074,John Kasich,/stavkovanie/politika/prezidentske-volby-usa-2024/john-kasich-MSK29525701,125.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29077,Michael Bloomberg,/stavkovanie/politika/prezidentske-volby-usa-2024/michael-bloomberg-MSK29525698,125.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29086,Ted Cruz,/stavkovanie/politika/prezidentske-volby-usa-2024/ted-cruz-MSK29525618,125.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29093,Alexandria Ocasio-Cortez,/stavkovanie/politika/prezidentske-volby-usa-2024/alexandria-ocasio-cortez-MSK29525606,125.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29082,Bill Gates,/stavkovanie/politika/prezidentske-volby-usa-2024/bill-gates-MSK29525661,140.0,31.05. 23:55,31.05. 23:55
2023-05-24 04:07:32.354355,29076,Chelsea Clinton,/stavkovanie/politika/prezidentske-volby-usa-2024/chelsea-clinton-MSK29525699,175.0,31.05. 23:55,31.05. 23:55
