date,market_title,title,identifier,odd_name,value
2021-10-06T16:26:44.962840,Kdo lépe,"ANO 2011 - SPOLU (ODS, KDU-ČSL, TOP 09)",22591,1,1.32
2021-10-06T16:26:44.962840,Kdo lépe,"ANO 2011 - SPOLU (ODS, KDU-ČSL, TOP 09)",22591,2,3.0
2021-10-06T16:26:44.962840,Kdo lépe,ANO 2011 - Piráti+STAN,22596,1,1.01
2021-10-06T16:26:44.962840,Kdo lépe,ANO 2011 - Piráti+STAN,22596,2,11.0
2021-10-06T16:26:44.962840,Kdo lépe,"SPOLU (ODS, KDU-ČSL, TOP 09) - Piráti+STAN",22619,1,1.11
2021-10-06T16:26:44.962840,Kdo lépe,"SPOLU (ODS, KDU-ČSL, TOP 09) - Piráti+STAN",22619,2,5.5
2021-10-06T16:26:44.962840,Kdo lépe,"SPOLU (ODS, KDU-ČSL, TOP 09) - SPD",22620,1,40.0
2021-10-06T16:26:44.962840,Kdo lépe,Piráti+STAN - SPD,22623,1,1.01
2021-10-06T16:26:44.962840,Kdo lépe,Piráti+STAN - SPD,22623,2,15.0
2021-10-06T16:26:44.962840,Kdo lépe,KSČM - ČSSD,22624,1,1.6
2021-10-06T16:26:44.962840,Kdo lépe,KSČM - ČSSD,22624,2,2.16
2021-10-06T16:26:44.962840,Kdo lépe,KSČM - Přísaha R.Šlachty,22805,1,1.45
2021-10-06T16:26:44.962840,Kdo lépe,KSČM - Přísaha R.Šlachty,22805,2,2.55
2021-10-06T16:26:44.962840,Kdo lépe,ČSSD - Přísaha R.Šlachty,22806,1,1.55
2021-10-06T16:26:44.962840,Kdo lépe,ČSSD - Přísaha R.Šlachty,22806,2,2.3
2021-10-06T16:26:44.962840,Kdo lépe,Přísaha R.Šlachty - Volný blok,22807,1,1.02
2021-10-06T16:26:44.962840,Kdo lépe,Přísaha R.Šlachty - Volný blok,22807,2,10.0
2021-10-06T16:26:44.962840,Kdo lépe,Volný blok - Zelení,22808,1,1.7
2021-10-06T16:26:44.962840,Kdo lépe,Volný blok - Zelení,22808,2,2.0
2021-10-07T04:25:15.960113,Kdo lépe,"ANO 2011 - SPOLU (ODS, KDU-ČSL, TOP 09)",22591,1,1.32
