date,event_info_number,event_name,event_link,header1,header2,odd1,odd2,datum
2023-08-14 01:55:40.736944,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.73,1.4,30.09. 07:00
2023-08-14 01:55:40.736944,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-14 01:55:40.736944,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.39,2.77,30.09. 07:00
2023-08-14 04:07:43.392179,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.73,1.4,30.09. 07:00
2023-08-14 04:07:43.392179,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-14 04:07:43.392179,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.35,2.94,30.09. 07:00
2023-08-14 16:07:38.386221,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.85,1.37,30.09. 07:00
2023-08-14 16:07:38.386221,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-14 16:07:38.386221,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.35,2.94,30.09. 07:00
2023-08-15 04:07:20.366396,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.85,1.37,30.09. 07:00
2023-08-15 04:07:20.366396,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-15 04:07:20.366396,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.35,2.94,30.09. 07:00
2023-08-15 16:07:41.941058,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.85,1.37,30.09. 07:00
2023-08-15 16:07:41.941058,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-15 16:07:41.941058,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.35,2.94,30.09. 07:00
2023-08-16 04:07:33.931764,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,2.85,1.37,30.09. 07:00
2023-08-16 04:07:33.931764,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,1.9,1.8,30.09. 07:00
2023-08-16 04:07:33.931764,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.35,2.94,30.09. 07:00
2023-08-16 16:07:37.342763,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.04,1.33,30.09. 07:00
2023-08-16 16:07:37.342763,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.03,1.7,30.09. 07:00
2023-08-16 16:07:37.342763,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.43,2.62,30.09. 07:00
2023-08-17 04:07:33.137592,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.04,1.33,30.09. 07:00
2023-08-17 04:07:33.137592,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.16,1.62,30.09. 07:00
2023-08-17 04:07:33.137592,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.45,2.55,30.09. 07:00
2023-08-17 16:07:36.376920,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.04,1.33,30.09. 07:00
2023-08-17 16:07:36.376920,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.16,1.62,30.09. 07:00
2023-08-17 16:07:36.376920,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-18 04:07:46.140362,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-18 04:07:46.140362,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-18 04:07:46.140362,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-18 16:07:43.593285,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-18 16:07:43.593285,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-18 16:07:43.593285,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-19 04:07:35.376924,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-19 04:07:35.376924,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-19 04:07:35.376924,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-19 16:07:12.041557,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-19 16:07:12.041557,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-19 16:07:12.041557,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-20 04:07:33.146282,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-20 04:07:33.146282,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-20 04:07:33.146282,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.5,2.4,30.09. 07:00
2023-08-20 16:07:18.493346,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-20 16:07:18.493346,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-20 16:07:18.493346,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.55,2.3,30.09. 07:00
2023-08-21 04:07:33.874445,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-21 04:07:33.874445,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-21 04:07:33.874445,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.55,2.3,30.09. 07:00
2023-08-21 16:07:36.959715,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-21 16:07:36.959715,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-21 16:07:36.959715,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.55,2.3,30.09. 07:00
2023-08-22 04:07:31.207400,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.21,1.3,30.09. 07:00
2023-08-22 04:07:31.207400,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.19,1.6,30.09. 07:00
2023-08-22 04:07:31.207400,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.55,2.3,30.09. 07:00
2023-08-22 16:07:31.066322,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.34,1.28,30.09. 07:00
2023-08-22 16:07:31.066322,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.36,1.52,30.09. 07:00
2023-08-22 16:07:31.066322,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.65,2.1,30.09. 07:00
2023-08-23 04:07:19.773649,25679,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961365,- 60.01,+ 60.01,3.34,1.28,30.09. 07:00
2023-08-23 04:07:19.773649,25684,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961375,- 62.51,+ 62.51,2.36,1.52,30.09. 07:00
2023-08-23 04:07:19.773649,25688,Menej / Viac,/stavkovanie/politika/slovensko-parlamentne-volby-2023-volebna-ucast-v-/less-more-MSK78961399,- 65.01,+ 65.01,1.65,2.1,30.09. 07:00
