date,market_title,title,identifier,odd_name,value
2021-09-21T16:28:55.578765,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
2021-09-21T16:28:55.578765,Vítěz,Grüne + SPD + Linke,7537,Vítěz,6.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + SPD,7538,Vítěz,9.0
2021-09-21T16:28:55.578765,Vítěz,Grüne + SPD,7540,Vítěz,10.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + Grüne + SPD,7541,Vítěz,12.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + SPD + FDP,7570,Vítěz,16.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + Grüne,7544,Vítěz,17.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + FDP,7576,Vítěz,26.0
2021-09-21T16:28:55.578765,Vítěz,Grüne + SPD + FDP + Linke,7579,Vítěz,26.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + FDP + AfD,7583,Vítěz,34.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU + AfD,7584,Vítěz,66.0
2021-09-21T16:28:55.578765,Vítěz,CDU/CSU,7593,Vítěz,100.0
2021-09-22T04:24:44.629843,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
2021-09-22T04:24:44.629843,Vítěz,Grüne + SPD + Linke,7537,Vítěz,6.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + SPD,7538,Vítěz,9.0
2021-09-22T04:24:44.629843,Vítěz,Grüne + SPD,7540,Vítěz,10.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + Grüne + SPD,7541,Vítěz,12.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + SPD + FDP,7570,Vítěz,16.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + Grüne,7544,Vítěz,17.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + FDP,7576,Vítěz,26.0
2021-09-22T04:24:44.629843,Vítěz,Grüne + SPD + FDP + Linke,7579,Vítěz,26.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + FDP + AfD,7583,Vítěz,34.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU + AfD,7584,Vítěz,66.0
2021-09-22T04:24:44.629843,Vítěz,CDU/CSU,7593,Vítěz,100.0
2021-09-22T16:29:15.634596,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
2021-09-22T16:29:15.634596,Vítěz,Grüne + SPD + Linke,7537,Vítěz,6.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + SPD,7538,Vítěz,9.0
2021-09-22T16:29:15.634596,Vítěz,Grüne + SPD,7540,Vítěz,10.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + Grüne + SPD,7541,Vítěz,12.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + SPD + FDP,7570,Vítěz,16.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + Grüne,7544,Vítěz,17.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + FDP,7576,Vítěz,26.0
2021-09-22T16:29:15.634596,Vítěz,Grüne + SPD + FDP + Linke,7579,Vítěz,26.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + FDP + AfD,7583,Vítěz,34.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU + AfD,7584,Vítěz,66.0
2021-09-22T16:29:15.634596,Vítěz,CDU/CSU,7593,Vítěz,100.0
2021-09-23T04:25:29.859856,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
2021-09-23T04:25:29.859856,Vítěz,Grüne + SPD + Linke,7537,Vítěz,6.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + SPD,7538,Vítěz,9.0
2021-09-23T04:25:29.859856,Vítěz,Grüne + SPD,7540,Vítěz,10.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + Grüne + SPD,7541,Vítěz,12.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + SPD + FDP,7570,Vítěz,16.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + Grüne,7544,Vítěz,17.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + FDP,7576,Vítěz,26.0
2021-09-23T04:25:29.859856,Vítěz,Grüne + SPD + FDP + Linke,7579,Vítěz,26.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + FDP + AfD,7583,Vítěz,34.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU + AfD,7584,Vítěz,66.0
2021-09-23T04:25:29.859856,Vítěz,CDU/CSU,7593,Vítěz,100.0
2021-09-23T16:28:33.624224,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
2021-09-23T16:28:33.624224,Vítěz,Grüne + SPD + Linke,7537,Vítěz,6.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + SPD,7538,Vítěz,9.0
2021-09-23T16:28:33.624224,Vítěz,Grüne + SPD,7540,Vítěz,10.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + Grüne + SPD,7541,Vítěz,12.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + SPD + FDP,7570,Vítěz,16.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + Grüne,7544,Vítěz,17.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + FDP,7576,Vítěz,26.0
2021-09-23T16:28:33.624224,Vítěz,Grüne + SPD + FDP + Linke,7579,Vítěz,26.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + FDP + AfD,7583,Vítěz,34.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU + AfD,7584,Vítěz,66.0
2021-09-23T16:28:33.624224,Vítěz,CDU/CSU,7593,Vítěz,100.0
2021-09-24T04:24:58.088703,Vítěz,Grüne + SPD + FDP,7535,Vítěz,2.25
2021-09-24T04:24:58.088703,Vítěz,CDU/CSU + Grüne + FDP,7536,Vítěz,4.5
