date,market_title,title,identifier,odd_name,value
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Paroubek,31726,V,75.0
2021-02-22T16:39:12.796094,.,Na 42.sjezdu ČSSD bude zvolen předsedou R.Prymula,31735,V,150.0
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Paroubek,31726,V,75.0
2021-02-23T04:27:57.222011,.,Na 42.sjezdu ČSSD bude zvolen předsedou R.Prymula,31735,V,150.0
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Paroubek,31726,V,75.0
2021-02-23T16:45:40.321123,.,Na 42.sjezdu ČSSD bude zvolen předsedou R.Prymula,31735,V,150.0
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Paroubek,31726,V,75.0
2021-02-24T04:24:34.886431,.,Na 42.sjezdu ČSSD bude zvolen předsedou R.Prymula,31735,V,150.0
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Paroubek,31726,V,75.0
2021-02-24T16:52:14.898341,.,Na 42.sjezdu ČSSD bude zvolen předsedou R.Prymula,31735,V,150.0
2021-02-25T04:29:07.301543,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Hamáček,31710,V,1.4
2021-02-25T04:29:07.301543,.,Na 42.sjezdu ČSSD bude zvolen předsedou T.Petříček,31711,V,3.0
2021-02-25T04:29:07.301543,.,Na 42.sjezdu ČSSD bude zvolen předsedou J.Maláčová,31722,V,15.0
2021-02-25T04:29:07.301543,.,Na 42.sjezdu ČSSD bude zvolen předsedou M.Šmarda,31724,V,30.0
