date,market_title,title,identifier,odd_name,value
2021-09-29T16:29:10.228999,Vítěz,ANO 2011,13533,Vítěz,1.01
2021-09-29T16:29:10.228999,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",13538,Vítěz,22.0
2021-09-29T16:29:10.228999,Vítěz,Piráti+STAN,13541,Vítěz,22.0
2021-09-29T16:29:10.228999,Vítěz,SPD,13577,Vítěz,30.0
2021-09-29T16:29:10.228999,Vítěz,KSČM,13591,Vítěz,100.0
2021-09-30T04:24:49.145894,Vítěz,ANO 2011,13533,Vítěz,1.01
2021-09-30T04:24:49.145894,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",13538,Vítěz,22.0
2021-09-30T04:24:49.145894,Vítěz,Piráti+STAN,13541,Vítěz,22.0
2021-09-30T04:24:49.145894,Vítěz,SPD,13577,Vítěz,30.0
2021-09-30T04:24:49.145894,Vítěz,KSČM,13591,Vítěz,100.0
