date,market_title,title,identifier,odd_name,value
2021-10-03T16:28:13.245684,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-03T16:28:13.245684,Vítěz,SPD,7041,Vítěz,25.0
2021-10-03T16:28:13.245684,Vítěz,Piráti+STAN,7042,Vítěz,40.0
2021-10-03T16:28:13.245684,Vítěz,KSČM,7047,Vítěz,70.0
2021-10-04T04:25:03.649162,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-04T04:25:03.649162,Vítěz,SPD,7041,Vítěz,25.0
2021-10-04T04:25:03.649162,Vítěz,Piráti+STAN,7042,Vítěz,40.0
2021-10-04T04:25:03.649162,Vítěz,KSČM,7047,Vítěz,70.0
2021-10-04T16:29:17.826682,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-04T16:29:17.826682,Vítěz,SPD,7041,Vítěz,25.0
2021-10-04T16:29:17.826682,Vítěz,Piráti+STAN,7042,Vítěz,40.0
2021-10-04T16:29:17.826682,Vítěz,KSČM,7047,Vítěz,70.0
2021-10-05T04:25:26.636240,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-05T04:25:26.636240,Vítěz,SPD,7041,Vítěz,25.0
2021-10-05T04:25:26.636240,Vítěz,Piráti+STAN,7042,Vítěz,40.0
2021-10-05T04:25:26.636240,Vítěz,KSČM,7047,Vítěz,70.0
2021-10-05T16:29:54.036073,Vítěz,ANO 2011,7038,Vítěz,1.01
2021-10-05T16:29:54.036073,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-05T16:29:54.036073,Vítěz,SPD,7041,Vítěz,25.0
2021-10-05T16:29:54.036073,Vítěz,Piráti+STAN,7042,Vítěz,30.0
2021-10-05T16:29:54.036073,Vítěz,KSČM,7047,Vítěz,70.0
2021-10-06T04:24:41.320524,Vítěz,ANO 2011,7038,Vítěz,1.01
2021-10-06T04:24:41.320524,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",7039,Vítěz,22.0
2021-10-06T04:24:41.320524,Vítěz,SPD,7041,Vítěz,25.0
2021-10-06T04:24:41.320524,Vítěz,Piráti+STAN,7042,Vítěz,30.0
2021-10-06T04:24:41.320524,Vítěz,KSČM,7047,Vítěz,70.0
