date,market_title,title,identifier,odd_name,value
2021-10-03T16:28:13.245684,Vítěz,ANO 2011,6897,Vítěz,1.6
2021-10-03T16:28:13.245684,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,2.2
2021-10-03T16:28:13.245684,Vítěz,Piráti+STAN,6932,Vítěz,15.0
2021-10-03T16:28:13.245684,Vítěz,SPD,6935,Vítěz,50.0
2021-10-03T16:28:13.245684,Vítěz,ČSSD,6939,Vítěz,70.0
2021-10-04T04:25:03.649162,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.65
2021-10-04T04:25:03.649162,Vítěz,ANO 2011,6897,Vítěz,2.0
2021-10-04T04:25:03.649162,Vítěz,Piráti+STAN,6932,Vítěz,15.0
2021-10-04T04:25:03.649162,Vítěz,SPD,6935,Vítěz,50.0
2021-10-04T04:25:03.649162,Vítěz,ČSSD,6939,Vítěz,70.0
2021-10-04T16:29:17.826682,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.65
2021-10-04T16:29:17.826682,Vítěz,ANO 2011,6897,Vítěz,2.0
2021-10-04T16:29:17.826682,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-04T16:29:17.826682,Vítěz,SPD,6935,Vítěz,70.0
2021-10-04T16:29:17.826682,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-05T04:25:26.636240,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.65
2021-10-05T04:25:26.636240,Vítěz,ANO 2011,6897,Vítěz,2.0
2021-10-05T04:25:26.636240,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-05T04:25:26.636240,Vítěz,SPD,6935,Vítěz,70.0
2021-10-05T04:25:26.636240,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-05T16:29:54.036073,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.6
2021-10-05T16:29:54.036073,Vítěz,ANO 2011,6897,Vítěz,2.1
2021-10-05T16:29:54.036073,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-05T16:29:54.036073,Vítěz,SPD,6935,Vítěz,70.0
2021-10-05T16:29:54.036073,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-06T04:24:41.320524,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.6
2021-10-06T04:24:41.320524,Vítěz,ANO 2011,6897,Vítěz,2.1
2021-10-06T04:24:41.320524,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-06T04:24:41.320524,Vítěz,SPD,6935,Vítěz,70.0
2021-10-06T04:24:41.320524,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-06T16:26:44.962840,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.55
2021-10-06T16:26:44.962840,Vítěz,ANO 2011,6897,Vítěz,2.1
2021-10-06T16:26:44.962840,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-06T16:26:44.962840,Vítěz,SPD,6935,Vítěz,70.0
2021-10-06T16:26:44.962840,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-07T04:25:15.960113,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.55
2021-10-07T04:25:15.960113,Vítěz,ANO 2011,6897,Vítěz,2.1
2021-10-07T04:25:15.960113,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-07T04:25:15.960113,Vítěz,SPD,6935,Vítěz,70.0
2021-10-07T04:25:15.960113,Vítěz,ČSSD,6939,Vítěz,100.0
2021-10-07T16:24:41.623196,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6930,Vítěz,1.55
2021-10-07T16:24:41.623196,Vítěz,ANO 2011,6897,Vítěz,2.2
2021-10-07T16:24:41.623196,Vítěz,Piráti+STAN,6932,Vítěz,20.0
2021-10-07T16:24:41.623196,Vítěz,SPD,6935,Vítěz,70.0
2021-10-07T16:24:41.623196,Vítěz,ČSSD,6939,Vítěz,100.0
