date,event_info_number,event_name,event_link,odds,datum,odds1,odds2
2025-09-22 02:25:34.505135,15276,SPD,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spd-MCZ192194516,,04.10. 14:00,400.00,-1.0
2025-09-22 02:25:34.505135,15308,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spolu-MCZ192194525,,04.10. 14:00,500.00,-1.0
2025-09-22 02:25:34.505135,15324,STAN,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stan-MCZ192194561,,04.10. 14:00,500.00,-1.0
2025-09-22 02:25:34.505135,15326,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stacilo--MCZ192194563,,04.10. 14:00,500.00,-1.0
2025-09-22 02:25:34.505135,15380,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/pirati-MCZ192194572,,04.10. 14:00,750.00,-1.0
2025-09-22 02:25:34.505135,15394,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/motoriste-sobe-MCZ192194612,,04.10. 14:00,750.00,-1.0
2025-09-22 02:25:34.505135,15413,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/prisaha-MCZ192194613,,04.10. 14:00,1 000.00,-1.0
2025-09-22 02:25:34.505135,15271,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/ano-2011-MCZ192194493,,04.10. 14:00,-1.00,300.0
2025-09-22 01:14:21.275997,15276,SPD,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spd-MCZ192194516,,04.10. 14:00,400.00,-1.0
2025-09-22 01:14:21.275997,15308,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spolu-MCZ192194525,,04.10. 14:00,500.00,-1.0
2025-09-22 01:14:21.275997,15324,STAN,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stan-MCZ192194561,,04.10. 14:00,500.00,-1.0
2025-09-22 01:14:21.275997,15326,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stacilo--MCZ192194563,,04.10. 14:00,500.00,-1.0
2025-09-22 01:14:21.275997,15380,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/pirati-MCZ192194572,,04.10. 14:00,750.00,-1.0
2025-09-22 01:14:21.275997,15394,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/motoriste-sobe-MCZ192194612,,04.10. 14:00,750.00,-1.0
2025-09-22 01:14:21.275997,15413,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/prisaha-MCZ192194613,,04.10. 14:00,1 000.00,-1.0
2025-09-22 01:14:21.275997,15271,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/ano-2011-MCZ192194493,,04.10. 14:00,-1.00,300.0
2025-09-22 04:09:12.453085,15276,SPD,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spd-MCZ192194516,,04.10. 14:00,400.00,-1.0
2025-09-22 04:09:12.453085,15308,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/spolu-MCZ192194525,,04.10. 14:00,500.00,-1.0
2025-09-22 04:09:12.453085,15324,STAN,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stan-MCZ192194561,,04.10. 14:00,500.00,-1.0
2025-09-22 04:09:12.453085,15326,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/stacilo--MCZ192194563,,04.10. 14:00,500.00,-1.0
2025-09-22 04:09:12.453085,15380,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/pirati-MCZ192194572,,04.10. 14:00,750.00,-1.0
2025-09-22 04:09:12.453085,15394,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/motoriste-sobe-MCZ192194612,,04.10. 14:00,750.00,-1.0
2025-09-22 04:09:12.453085,15413,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/prisaha-MCZ192194613,,04.10. 14:00,1 000.00,-1.0
2025-09-22 04:09:12.453085,15271,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-ustecky-kraj/ano-2011-MCZ192194493,,04.10. 14:00,-1.00,300.0
