date,market_title,title,identifier,odd_name,value
2021-09-30T16:29:20.986954,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-09-30T16:29:20.986954,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-09-30T16:29:20.986954,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-09-30T16:29:20.986954,Vítěz,SPD,6744,Vítěz,25.0
2021-09-30T16:29:20.986954,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-01T04:24:57.629568,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-01T04:24:57.629568,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-01T04:24:57.629568,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-01T04:24:57.629568,Vítěz,SPD,6744,Vítěz,25.0
2021-10-01T04:24:57.629568,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-01T16:30:29.456779,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-01T16:30:29.456779,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-01T16:30:29.456779,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-01T16:30:29.456779,Vítěz,SPD,6744,Vítěz,25.0
2021-10-01T16:30:29.456779,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-02T04:24:45.529436,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-02T04:24:45.529436,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-02T04:24:45.529436,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-02T04:24:45.529436,Vítěz,SPD,6744,Vítěz,25.0
2021-10-02T04:24:45.529436,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-02T16:28:20.234542,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-02T16:28:20.234542,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-02T16:28:20.234542,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-02T16:28:20.234542,Vítěz,SPD,6744,Vítěz,25.0
2021-10-02T16:28:20.234542,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-03T04:24:35.565987,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-03T04:24:35.565987,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-03T04:24:35.565987,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-03T04:24:35.565987,Vítěz,SPD,6744,Vítěz,25.0
2021-10-03T04:24:35.565987,Vítěz,KSČM,6745,Vítěz,100.0
2021-10-03T16:28:13.245684,Vítěz,ANO 2011,6741,Vítěz,1.03
2021-10-03T16:28:13.245684,Vítěz,Piráti+STAN,6742,Vítěz,10.0
2021-10-03T16:28:13.245684,Vítěz,"SPOLU (ODS, KDU-ČSL, TOP 09)",6743,Vítěz,20.0
2021-10-03T16:28:13.245684,Vítěz,SPD,6744,Vítěz,25.0
2021-10-03T16:28:13.245684,Vítěz,KSČM,6745,Vítěz,100.0
