date,event_info_number,event_name,event_link,header1,header2,odd1,odd2,datum
2024-05-31 23:16:19.199228,6243,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078099,Méně než 34.01,Více než 34.01,1.85,1.85,07.06. 14:00
2024-05-31 23:16:19.199228,6273,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078105,Méně než 35.01,Více než 35.01,1.5,2.41,07.06. 14:00
2024-05-31 21:22:05.568297,6243,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078099,Méně než 34.01,Více než 34.01,1.85,1.85,07.06. 14:00
2024-05-31 21:22:05.568297,6273,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078105,Méně než 35.01,Více než 35.01,1.5,2.41,07.06. 14:00
2024-06-01 04:07:22.385118,6243,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078099,Méně než 34.01,Více než 34.01,1.75,1.96,07.06. 14:00
2024-06-01 04:07:22.385118,6273,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078105,Méně než 35.01,Více než 35.01,1.5,2.41,07.06. 14:00
2024-06-01 12:08:47.290274,6243,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078099,Méně než 34.01,Více než 34.01,1.75,1.96,07.06. 14:00
2024-06-01 12:08:47.290274,6273,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078105,Méně než 35.01,Více než 35.01,1.5,2.41,07.06. 14:00
2024-06-01 20:06:51.350080,6243,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078099,Méně než 34.01,Více než 34.01,1.75,1.96,07.06. 14:00
2024-06-01 20:06:51.350080,6273,Méně / Více,/sazeni/politika/cesko-volby-do-evropskeho-parlamentu-2024-volebni-ucast-v-/mene-vice-MCZ113078105,Méně než 35.01,Více než 35.01,1.5,2.41,07.06. 14:00
