date,title,result,odds,date_bet,identifier
2017-12-13T18:01:03.035097,Miloš Zeman - Jiří Drahoš,1,1.05,12.1. 14:00,91000
2017-12-13T18:01:03.035097,Miloš Zeman - Jiří Drahoš,2,6.85,12.1. 14:00,91000
2017-12-13T18:01:03.035097,Miloš Zeman - Michal Horáček,1,1.02,12.1. 14:00,91001
2017-12-13T18:01:03.035097,Miloš Zeman - Michal Horáček,2,10,12.1. 14:00,91001
2017-12-13T18:01:03.035097,Miloš Zeman - Mirek Topolánek,1,1.02,12.1. 14:00,91002
2017-12-13T18:01:03.035097,Miloš Zeman - Mirek Topolánek,2,10,12.1. 14:00,91002
2017-12-13T18:01:03.035097,Jiří Drahoš - Michal Horáček,1,1.22,12.1. 14:00,91003
2017-12-13T18:01:03.035097,Jiří Drahoš - Michal Horáček,2,3.75,12.1. 14:00,91003
2017-12-13T18:01:03.035097,Jiří Drahoš - Mirek Topolánek,1,1.27,12.1. 14:00,91004
2017-12-13T18:01:03.035097,Jiří Drahoš - Mirek Topolánek,2,3.35,12.1. 14:00,91004
2017-12-13T18:01:03.035097,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91005
2017-12-13T18:01:03.035097,Jiří Drahoš - Pavel Fischer,2,8.75,12.1. 14:00,91005
2017-12-13T18:01:03.035097,Michal Horáček - Mirek Topolánek,1,1.94,12.1. 14:00,91006
2017-12-13T18:01:03.035097,Michal Horáček - Mirek Topolánek,2,1.75,12.1. 14:00,91006
2017-12-13T18:01:03.035097,Michal Horáček - Pavel Fischer,1,1.22,12.1. 14:00,91007
2017-12-13T18:01:03.035097,Michal Horáček - Pavel Fischer,2,3.75,12.1. 14:00,91007
2017-12-13T18:01:03.035097,Michal Horáček - Marek Hilšer,1,25,12.1. 14:00,91008
2017-12-13T18:01:03.035097,Michal Horáček - Vratislav Kulhánek,1,28,12.1. 14:00,91009
2017-12-13T18:01:03.035097,Mirek Topolánek - Pavel Fischer,1,1.3,12.1. 14:00,91010
2017-12-13T18:01:03.035097,Mirek Topolánek - Pavel Fischer,2,3.15,12.1. 14:00,91010
2017-12-13T18:01:03.035097,Mirek Topolánek - Marek Hilšer,1,1.01,12.1. 14:00,91011
2017-12-13T18:01:03.035097,Mirek Topolánek - Marek Hilšer,2,18,12.1. 14:00,91011
2017-12-13T18:01:03.035097,Mirek Topolánek - Vratislav Kulhánek,1,29,12.1. 14:00,91012
2017-12-13T18:01:03.035097,Pavel Fischer - Marek Hilšer,1,1.22,12.1. 14:00,91013
2017-12-13T18:01:03.035097,Pavel Fischer - Marek Hilšer,2,3.75,12.1. 14:00,91013
2017-12-13T18:01:03.035097,Pavel Fischer - Vratislav Kulhánek,1,1.13,12.1. 14:00,91014
2017-12-13T18:01:03.035097,Pavel Fischer - Vratislav Kulhánek,2,4.95,12.1. 14:00,91014
2017-12-13T18:01:03.035097,Marek Hilšer - Vratislav Kulhánek,1,1.42,12.1. 14:00,91015
2017-12-13T18:01:03.035097,Marek Hilšer - Vratislav Kulhánek,2,2.6,12.1. 14:00,91015
2017-12-13T18:01:03.035097,Marek Hilšer - Jiří Hynek,1,1.42,12.1. 14:00,91016
2017-12-13T18:01:03.035097,Marek Hilšer - Jiří Hynek,2,2.6,12.1. 14:00,91016
2017-12-13T18:01:03.035097,Vratislav Kulhánek - Jiří Hynek,1,1.75,12.1. 14:00,91017
2017-12-13T18:01:03.035097,Vratislav Kulhánek - Jiří Hynek,2,1.94,12.1. 14:00,91017
2017-12-13T18:01:03.035097,Vratislav Kulhánek - Petr Hannig,1,1.1,12.1. 14:00,91018
2017-12-13T18:01:03.035097,Vratislav Kulhánek - Petr Hannig,2,5.75,12.1. 14:00,91018
2017-12-13T18:01:03.035097,Jiří Hynek - Petr Hannig,1,1.1,12.1. 14:00,91019
2017-12-13T18:01:03.035097,Jiří Hynek - Petr Hannig,2,5.75,12.1. 14:00,91019
2017-12-14T06:01:03.745776,Miloš Zeman - Jiří Drahoš,1,1.05,12.1. 14:00,91000
2017-12-14T06:01:03.745776,Miloš Zeman - Jiří Drahoš,2,6.85,12.1. 14:00,91000
2017-12-14T06:01:03.745776,Miloš Zeman - Michal Horáček,1,1.02,12.1. 14:00,91001
2017-12-14T06:01:03.745776,Miloš Zeman - Michal Horáček,2,10,12.1. 14:00,91001
2017-12-14T06:01:03.745776,Miloš Zeman - Mirek Topolánek,1,1.02,12.1. 14:00,91002
2017-12-14T06:01:03.745776,Miloš Zeman - Mirek Topolánek,2,10,12.1. 14:00,91002
2017-12-14T06:01:03.745776,Jiří Drahoš - Michal Horáček,1,1.22,12.1. 14:00,91003
2017-12-14T06:01:03.745776,Jiří Drahoš - Michal Horáček,2,3.75,12.1. 14:00,91003
2017-12-14T06:01:03.745776,Jiří Drahoš - Mirek Topolánek,1,1.27,12.1. 14:00,91004
2017-12-14T06:01:03.745776,Jiří Drahoš - Mirek Topolánek,2,3.35,12.1. 14:00,91004
2017-12-14T06:01:03.745776,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91005
2017-12-14T06:01:03.745776,Jiří Drahoš - Pavel Fischer,2,8.75,12.1. 14:00,91005
2017-12-14T06:01:03.745776,Michal Horáček - Mirek Topolánek,1,1.94,12.1. 14:00,91006
2017-12-14T06:01:03.745776,Michal Horáček - Mirek Topolánek,2,1.75,12.1. 14:00,91006
2017-12-14T06:01:03.745776,Michal Horáček - Pavel Fischer,1,1.22,12.1. 14:00,91007
2017-12-14T06:01:03.745776,Michal Horáček - Pavel Fischer,2,3.75,12.1. 14:00,91007
2017-12-14T06:01:03.745776,Michal Horáček - Marek Hilšer,1,25,12.1. 14:00,91008
2017-12-14T06:01:03.745776,Michal Horáček - Vratislav Kulhánek,1,28,12.1. 14:00,91009
2017-12-14T06:01:03.745776,Mirek Topolánek - Pavel Fischer,1,1.3,12.1. 14:00,91010
2017-12-14T06:01:03.745776,Mirek Topolánek - Pavel Fischer,2,3.15,12.1. 14:00,91010
2017-12-14T06:01:03.745776,Mirek Topolánek - Marek Hilšer,1,1.01,12.1. 14:00,91011
2017-12-14T06:01:03.745776,Mirek Topolánek - Marek Hilšer,2,18,12.1. 14:00,91011
2017-12-14T06:01:03.745776,Mirek Topolánek - Vratislav Kulhánek,1,29,12.1. 14:00,91012
2017-12-14T06:01:03.745776,Pavel Fischer - Marek Hilšer,1,1.22,12.1. 14:00,91013
2017-12-14T06:01:03.745776,Pavel Fischer - Marek Hilšer,2,3.75,12.1. 14:00,91013
2017-12-14T06:01:03.745776,Pavel Fischer - Vratislav Kulhánek,1,1.13,12.1. 14:00,91014
2017-12-14T06:01:03.745776,Pavel Fischer - Vratislav Kulhánek,2,4.95,12.1. 14:00,91014
2017-12-14T06:01:03.745776,Marek Hilšer - Vratislav Kulhánek,1,1.37,12.1. 14:00,91015
2017-12-14T06:01:03.745776,Marek Hilšer - Vratislav Kulhánek,2,2.8,12.1. 14:00,91015
2017-12-14T06:01:03.745776,Marek Hilšer - Jiří Hynek,1,1.37,12.1. 14:00,91016
2017-12-14T06:01:03.745776,Marek Hilšer - Jiří Hynek,2,2.8,12.1. 14:00,91016
2017-12-14T06:01:03.745776,Vratislav Kulhánek - Jiří Hynek,1,1.75,12.1. 14:00,91017
2017-12-14T06:01:03.745776,Vratislav Kulhánek - Jiří Hynek,2,1.94,12.1. 14:00,91017
2017-12-14T06:01:03.745776,Vratislav Kulhánek - Petr Hannig,1,1.12,12.1. 14:00,91018
2017-12-14T06:01:03.745776,Vratislav Kulhánek - Petr Hannig,2,5.15,12.1. 14:00,91018
2017-12-14T06:01:03.745776,Jiří Hynek - Petr Hannig,1,1.12,12.1. 14:00,91019
2017-12-14T06:01:03.745776,Jiří Hynek - Petr Hannig,2,5.15,12.1. 14:00,91019
2017-12-14T18:01:03.947770,Miloš Zeman - Jiří Drahoš,1,1.05,12.1. 14:00,91000
2017-12-14T18:01:03.947770,Miloš Zeman - Jiří Drahoš,2,6.85,12.1. 14:00,91000
2017-12-14T18:01:03.947770,Miloš Zeman - Michal Horáček,1,1.02,12.1. 14:00,91001
2017-12-14T18:01:03.947770,Miloš Zeman - Michal Horáček,2,10,12.1. 14:00,91001
2017-12-14T18:01:03.947770,Miloš Zeman - Mirek Topolánek,1,1.02,12.1. 14:00,91002
2017-12-14T18:01:03.947770,Miloš Zeman - Mirek Topolánek,2,10,12.1. 14:00,91002
2017-12-14T18:01:03.947770,Jiří Drahoš - Michal Horáček,1,1.22,12.1. 14:00,91003
2017-12-14T18:01:03.947770,Jiří Drahoš - Michal Horáček,2,3.75,12.1. 14:00,91003
