date,title,result,odds,date_bet,identifier
2017-06-05T10:01:02.604452,"ANO 2011 (26,995%) 2017",-,1.85,20.10. 10:00,60002
2017-06-05T10:01:02.604452,"ANO 2011 (26,995%) 2017",+,1.85,20.10. 10:00,60002
2017-06-05T10:01:02.604452,"ČSSD (16,225%) 2017",-,1.85,20.10. 10:00,60005
2017-06-05T10:01:02.604452,"ČSSD (16,225%) 2017",+,1.85,20.10. 10:00,60005
2017-06-05T10:01:02.604452,"KSČM (12,995%) 2017",-,1.75,20.10. 10:00,60006
2017-06-05T10:01:02.604452,"KSČM (12,995%) 2017",+,1.95,20.10. 10:00,60006
2017-06-05T10:01:02.604452,"ODS (10,555%) 2017",-,1.85,20.10. 10:00,60007
2017-06-05T10:01:02.604452,"ODS (10,555%) 2017",+,1.85,20.10. 10:00,60007
2017-06-05T10:01:02.604452,"KDU-ČSL+STAN (10,245%) 2017",-,1.85,20.10. 10:00,60008
2017-06-05T10:01:02.604452,"KDU-ČSL+STAN (10,245%) 2017",+,1.85,20.10. 10:00,60008
2017-06-05T10:01:02.604452,"TOP 09 (6,995%) 2017",-,1.75,20.10. 10:00,60010
2017-06-05T10:01:02.604452,"SPD (5,555%) 2017",-,1.85,20.10. 10:00,60013
2017-06-05T10:01:02.604452,"SPD (5,555%) 2017",+,1.85,20.10. 10:00,60013
2017-06-05T10:01:02.604452,"Realisté (4,995%) 2017",-,1.3,20.10. 10:00,60037
2017-06-05T10:01:02.604452,"Realisté (4,995%) 2017",+,3.2,20.10. 10:00,60037
2017-06-05T10:01:02.604452,"Zelení (1,995%) 2017",-,1.85,20.10. 10:00,60043
2017-06-05T10:01:02.604452,"Zelení (1,995%) 2017",+,1.85,20.10. 10:00,60043
2017-06-05T10:01:02.604452,"Svobodní (1,995%) 2017",-,1.85,20.10. 10:00,60047
2017-06-05T10:01:02.604452,"Svobodní (1,995%) 2017",+,1.85,20.10. 10:00,60047
