date,title,result,odds,date_bet,identifier
2018-01-02T18:01:04.714112,Jiří Hlavatý,Vítěz,1.65,5.1. 14:00,90148
2018-01-02T18:01:04.714112,Jan Sobotka,Vítěz,2.1,5.1. 14:00,90194
2018-01-02T18:01:04.714112,Klára Sovová,Vítěz,13,5.1. 14:00,90195
2018-01-02T18:01:04.714112,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-02T18:01:04.714112,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-02T18:01:04.714112,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-02T18:01:04.714112,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-02T18:01:04.714112,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-02T18:01:04.714112,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-03T06:01:04.105518,Jiří Hlavatý,Vítěz,1.65,5.1. 14:00,90148
2018-01-03T06:01:04.105518,Jan Sobotka,Vítěz,2.1,5.1. 14:00,90194
2018-01-03T06:01:04.105518,Klára Sovová,Vítěz,13,5.1. 14:00,90195
2018-01-03T06:01:04.105518,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-03T06:01:04.105518,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-03T06:01:04.105518,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-03T06:01:04.105518,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-03T06:01:04.105518,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-03T06:01:04.105518,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-03T18:01:03.046435,Jiří Hlavatý,Vítěz,1.65,5.1. 14:00,90148
2018-01-03T18:01:03.046435,Jan Sobotka,Vítěz,2.1,5.1. 14:00,90194
2018-01-03T18:01:03.046435,Klára Sovová,Vítěz,13,5.1. 14:00,90195
2018-01-03T18:01:03.046435,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-03T18:01:03.046435,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-03T18:01:03.046435,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-03T18:01:03.046435,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-03T18:01:03.046435,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-03T18:01:03.046435,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-04T06:01:03.447858,Jiří Hlavatý,Vítěz,1.65,5.1. 14:00,90148
2018-01-04T06:01:03.447858,Jan Sobotka,Vítěz,2.1,5.1. 14:00,90194
2018-01-04T06:01:03.447858,Klára Sovová,Vítěz,13,5.1. 14:00,90195
2018-01-04T06:01:03.447858,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-04T06:01:03.447858,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-04T06:01:03.447858,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-04T06:01:03.447858,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-04T06:01:03.447858,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-04T06:01:03.447858,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-04T18:01:03.781913,Jiří Hlavatý,Vítěz,1.7,5.1. 14:00,90148
2018-01-04T18:01:03.781913,Jan Sobotka,Vítěz,2.2,5.1. 14:00,90194
2018-01-04T18:01:03.781913,Klára Sovová,Vítěz,8,5.1. 14:00,90195
2018-01-04T18:01:03.781913,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-04T18:01:03.781913,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-04T18:01:03.781913,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-04T18:01:03.781913,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-04T18:01:03.781913,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-04T18:01:03.781913,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-05T06:01:03.735295,Jiří Hlavatý,Vítěz,1.7,5.1. 14:00,90148
2018-01-05T06:01:03.735295,Jan Sobotka,Vítěz,2.3,5.1. 14:00,90194
2018-01-05T06:01:03.735295,Klára Sovová,Vítěz,7.5,5.1. 14:00,90195
2018-01-05T06:01:03.735295,Karel Šklíba,Vítěz,15,5.1. 14:00,90196
2018-01-05T06:01:03.735295,Jaroslav Dvorský,Vítěz,30,5.1. 14:00,90197
2018-01-05T06:01:03.735295,Luďka Tomešová,Vítěz,30,5.1. 14:00,90198
2018-01-05T06:01:03.735295,Iva Řezníčková,Vítěz,40,5.1. 14:00,90199
2018-01-05T06:01:03.735295,Blanka Horáková,Vítěz,45,5.1. 14:00,90200
2018-01-05T06:01:03.735295,Terezie Holovská,Vítěz,50,5.1. 14:00,90201
2018-01-07T18:01:04.148832,Jiří Hlavatý,Vítěz,2.3,12.1. 14:00,90148
2018-01-07T18:01:04.148832,Jan Sobotka,Vítěz,1.48,12.1. 14:00,90194
