date,title,result,odds,date_bet,identifier
2017-06-03T10:01:02.693579,Theresa May,V,1.15,8.6. 09:00,60233
2017-06-03T10:01:02.693579,Jeremy Corbyn,V,5,8.6. 09:00,60234
2017-06-03T10:01:02.693579,Boris Johnson,V,55,8.6. 09:00,60235
2017-06-03T10:01:02.693579,Philip Hammond,V,80,8.6. 09:00,60238
2017-06-03T10:01:02.693579,Amber Ruud,V,85,8.6. 09:00,60239
2017-06-03T22:01:03.209113,Theresa May,V,1.15,8.6. 09:00,60233
2017-06-03T22:01:03.209113,Jeremy Corbyn,V,5,8.6. 09:00,60234
2017-06-03T22:01:03.209113,Boris Johnson,V,55,8.6. 09:00,60235
2017-06-03T22:01:03.209113,Philip Hammond,V,80,8.6. 09:00,60238
2017-06-03T22:01:03.209113,Amber Ruud,V,85,8.6. 09:00,60239
2017-06-04T10:01:03.517102,Theresa May,V,1.15,8.6. 09:00,60233
2017-06-04T10:01:03.517102,Jeremy Corbyn,V,5,8.6. 09:00,60234
2017-06-04T10:01:03.517102,Boris Johnson,V,55,8.6. 09:00,60235
2017-06-04T10:01:03.517102,Philip Hammond,V,80,8.6. 09:00,60238
2017-06-04T10:01:03.517102,Amber Ruud,V,85,8.6. 09:00,60239
