date,title,result,odds,date_bet,identifier
2017-10-15T06:01:03.344208,TOP 09 2017,Vítěz,1.85,20.10. 14:00,90164
2017-10-15T06:01:03.344208,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-15T06:01:03.344208,ODS 2017,Vítěz,7,20.10. 14:00,90166
2017-10-15T06:01:03.344208,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-15T06:01:03.344208,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-15T06:01:03.344208,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-15T06:01:03.344208,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-15T06:01:03.344208,Piráti 2017,Vítěz,33,20.10. 14:00,90171
2017-10-15T06:01:03.344208,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-15T18:01:03.580578,TOP 09 2017,Vítěz,1.85,20.10. 14:00,90164
2017-10-15T18:01:03.580578,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-15T18:01:03.580578,ODS 2017,Vítěz,7,20.10. 14:00,90166
2017-10-15T18:01:03.580578,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-15T18:01:03.580578,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-15T18:01:03.580578,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-15T18:01:03.580578,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-15T18:01:03.580578,Piráti 2017,Vítěz,33,20.10. 14:00,90171
2017-10-15T18:01:03.580578,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-16T06:01:03.607656,TOP 09 2017,Vítěz,1.85,20.10. 14:00,90164
2017-10-16T06:01:03.607656,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-16T06:01:03.607656,ODS 2017,Vítěz,7,20.10. 14:00,90166
2017-10-16T06:01:03.607656,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-16T06:01:03.607656,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-16T06:01:03.607656,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-16T06:01:03.607656,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-16T06:01:03.607656,Piráti 2017,Vítěz,33,20.10. 14:00,90171
2017-10-16T06:01:03.607656,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-16T18:01:03.186240,TOP 09 2017,Vítěz,1.85,20.10. 14:00,90164
2017-10-16T18:01:03.186240,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-16T18:01:03.186240,ODS 2017,Vítěz,5,20.10. 14:00,90166
2017-10-16T18:01:03.186240,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-16T18:01:03.186240,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-16T18:01:03.186240,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-16T18:01:03.186240,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-16T18:01:03.186240,Piráti 2017,Vítěz,25,20.10. 14:00,90171
2017-10-16T18:01:03.186240,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-17T06:01:03.151892,TOP 09 2017,Vítěz,2,20.10. 14:00,90164
2017-10-17T06:01:03.151892,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-17T06:01:03.151892,ODS 2017,Vítěz,5,20.10. 14:00,90166
2017-10-17T06:01:03.151892,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-17T06:01:03.151892,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-17T06:01:03.151892,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-17T06:01:03.151892,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-17T06:01:03.151892,Piráti 2017,Vítěz,22,20.10. 14:00,90171
2017-10-17T06:01:03.151892,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-17T18:01:03.102948,TOP 09 2017,Vítěz,2.1,20.10. 14:00,90164
2017-10-17T18:01:03.102948,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-17T18:01:03.102948,ODS 2017,Vítěz,5.5,20.10. 14:00,90166
2017-10-17T18:01:03.102948,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-17T18:01:03.102948,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-17T18:01:03.102948,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-17T18:01:03.102948,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-17T18:01:03.102948,Piráti 2017,Vítěz,20,20.10. 14:00,90171
2017-10-17T18:01:03.102948,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-18T06:01:02.891571,TOP 09 2017,Vítěz,2.1,20.10. 14:00,90164
2017-10-18T06:01:02.891571,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-18T06:01:02.891571,ODS 2017,Vítěz,5.5,20.10. 14:00,90166
2017-10-18T06:01:02.891571,ČSSD 2017,Vítěz,33,20.10. 14:00,90167
2017-10-18T06:01:02.891571,KSČM 2017,Vítěz,80,20.10. 14:00,90168
2017-10-18T06:01:02.891571,KDU-ČSL 2017,Vítěz,85,20.10. 14:00,90169
2017-10-18T06:01:02.891571,SPD 2017,Vítěz,100,20.10. 14:00,90170
2017-10-18T06:01:02.891571,Piráti 2017,Vítěz,20,20.10. 14:00,90171
2017-10-18T06:01:02.891571,Zelení 2017,Vítěz,200,20.10. 14:00,90172
2017-10-18T18:01:03.700927,TOP 09 2017,Vítěz,2.2,20.10. 14:00,90164
2017-10-18T18:01:03.700927,ANO 2011 2017,Vítěz,2,20.10. 14:00,90165
2017-10-18T18:01:03.700927,ODS 2017,Vítěz,5.5,20.10. 14:00,90166
