date,title,result,odds,date_bet,identifier
2017-03-31T22:01:02.703409,Marine Le Penová,V,1.75,10.4. 06:00,60090
2017-03-31T22:01:02.703409,Marine Le Penová,1-2,1.09,10.4. 06:00,60090
2017-03-31T22:01:02.703409,Emmanuel Macron,V,1.9,10.4. 06:00,60091
2017-03-31T22:01:02.703409,Emmanuel Macron,1-2,1.23,10.4. 06:00,60091
2017-03-31T22:01:02.703409,Francois Fillon,V,16,10.4. 06:00,60359
2017-03-31T22:01:02.703409,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-03-31T22:01:02.703409,Benoit Hamon,V,100,10.4. 06:00,60391
2017-03-31T22:01:02.703409,Benoit Hamon,1-2,20,10.4. 06:00,60391
2017-04-01T10:01:03.209536,Marine Le Penová,V,1.75,10.4. 06:00,60090
2017-04-01T10:01:03.209536,Marine Le Penová,1-2,1.09,10.4. 06:00,60090
2017-04-01T10:01:03.209536,Emmanuel Macron,V,2.1,10.4. 06:00,60091
2017-04-01T10:01:03.209536,Emmanuel Macron,1-2,1.23,10.4. 06:00,60091
2017-04-01T10:01:03.209536,Francois Fillon,V,14,10.4. 06:00,60359
2017-04-01T10:01:03.209536,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-01T10:01:03.209536,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-01T10:01:03.209536,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-01T10:01:03.209536,Jean Luc Mélenchon,V,45,10.4. 06:00,60833
2017-04-01T10:01:03.209536,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-01T22:01:03.122006,Marine Le Penová,V,1.75,10.4. 06:00,60090
2017-04-01T22:01:03.122006,Marine Le Penová,1-2,1.09,10.4. 06:00,60090
2017-04-01T22:01:03.122006,Emmanuel Macron,V,2.1,10.4. 06:00,60091
2017-04-01T22:01:03.122006,Emmanuel Macron,1-2,1.23,10.4. 06:00,60091
2017-04-01T22:01:03.122006,Francois Fillon,V,14,10.4. 06:00,60359
2017-04-01T22:01:03.122006,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-01T22:01:03.122006,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-01T22:01:03.122006,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-01T22:01:03.122006,Jean Luc Mélenchon,V,45,10.4. 06:00,60833
2017-04-01T22:01:03.122006,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-02T10:01:03.158124,Marine Le Penová,V,1.75,10.4. 06:00,60090
2017-04-02T10:01:03.158124,Marine Le Penová,1-2,1.09,10.4. 06:00,60090
2017-04-02T10:01:03.158124,Emmanuel Macron,V,2.1,10.4. 06:00,60091
2017-04-02T10:01:03.158124,Emmanuel Macron,1-2,1.23,10.4. 06:00,60091
2017-04-02T10:01:03.158124,Francois Fillon,V,14,10.4. 06:00,60359
2017-04-02T10:01:03.158124,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-02T10:01:03.158124,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-02T10:01:03.158124,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-02T10:01:03.158124,Jean Luc Mélenchon,V,45,10.4. 06:00,60833
2017-04-02T10:01:03.158124,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-02T22:01:03.107822,Marine Le Penová,V,1.75,10.4. 06:00,60090
2017-04-02T22:01:03.107822,Marine Le Penová,1-2,1.09,10.4. 06:00,60090
2017-04-02T22:01:03.107822,Emmanuel Macron,V,2.1,10.4. 06:00,60091
2017-04-02T22:01:03.107822,Emmanuel Macron,1-2,1.23,10.4. 06:00,60091
2017-04-02T22:01:03.107822,Francois Fillon,V,14,10.4. 06:00,60359
2017-04-02T22:01:03.107822,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-02T22:01:03.107822,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-02T22:01:03.107822,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-02T22:01:03.107822,Jean Luc Mélenchon,V,45,10.4. 06:00,60833
2017-04-02T22:01:03.107822,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-03T10:01:03.316323,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-03T10:01:03.316323,Marine Le Penová,1-2,1.08,10.4. 06:00,60090
2017-04-03T10:01:03.316323,Emmanuel Macron,V,2.3,10.4. 06:00,60091
2017-04-03T10:01:03.316323,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-03T10:01:03.316323,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-03T10:01:03.316323,Francois Fillon,1-2,3.85,10.4. 06:00,60359
2017-04-03T10:01:03.316323,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-03T10:01:03.316323,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-03T10:01:03.316323,Jean Luc Mélenchon,V,65,10.4. 06:00,60833
2017-04-03T10:01:03.316323,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-03T22:01:02.520525,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-03T22:01:02.520525,Marine Le Penová,1-2,1.08,10.4. 06:00,60090
2017-04-03T22:01:02.520525,Emmanuel Macron,V,2.3,10.4. 06:00,60091
2017-04-03T22:01:02.520525,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-03T22:01:02.520525,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-03T22:01:02.520525,Francois Fillon,1-2,3.85,10.4. 06:00,60359
2017-04-03T22:01:02.520525,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-03T22:01:02.520525,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-03T22:01:02.520525,Jean Luc Mélenchon,V,65,10.4. 06:00,60833
2017-04-03T22:01:02.520525,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-04T10:01:03.332432,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-04T10:01:03.332432,Marine Le Penová,1-2,1.08,10.4. 06:00,60090
2017-04-04T10:01:03.332432,Emmanuel Macron,V,2.3,10.4. 06:00,60091
2017-04-04T10:01:03.332432,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-04T10:01:03.332432,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-04T10:01:03.332432,Francois Fillon,1-2,3.85,10.4. 06:00,60359
2017-04-04T10:01:03.332432,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-04T10:01:03.332432,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-04T10:01:03.332432,Jean Luc Mélenchon,V,65,10.4. 06:00,60833
2017-04-04T10:01:03.332432,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-04T22:01:02.969607,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-04T22:01:02.969607,Marine Le Penová,1-2,1.08,10.4. 06:00,60090
2017-04-04T22:01:02.969607,Emmanuel Macron,V,2.3,10.4. 06:00,60091
2017-04-04T22:01:02.969607,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-04T22:01:02.969607,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-04T22:01:02.969607,Francois Fillon,1-2,3.85,10.4. 06:00,60359
2017-04-04T22:01:02.969607,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-04T22:01:02.969607,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-04T22:01:02.969607,Jean Luc Mélenchon,V,65,10.4. 06:00,60833
2017-04-04T22:01:02.969607,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-06T22:01:02.963589,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-06T22:01:02.963589,Marine Le Penová,1-2,1.08,10.4. 06:00,60090
2017-04-06T22:01:02.963589,Emmanuel Macron,V,2.3,10.4. 06:00,60091
2017-04-06T22:01:02.963589,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-06T22:01:02.963589,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-06T22:01:02.963589,Francois Fillon,1-2,3.85,10.4. 06:00,60359
2017-04-06T22:01:02.963589,Benoit Hamon,V,125,10.4. 06:00,60391
2017-04-06T22:01:02.963589,Benoit Hamon,1-2,30,10.4. 06:00,60391
2017-04-06T22:01:02.963589,Jean Luc Mélenchon,V,65,10.4. 06:00,60833
2017-04-06T22:01:02.963589,Jean Luc Mélenchon,1-2,10,10.4. 06:00,60833
2017-04-07T10:01:03.575375,Marine Le Penová,V,1.7,10.4. 06:00,60090
2017-04-07T10:01:03.575375,Marine Le Penová,1-2,1.06,10.4. 06:00,60090
2017-04-07T10:01:03.575375,Emmanuel Macron,V,2.25,10.4. 06:00,60091
2017-04-07T10:01:03.575375,Emmanuel Macron,1-2,1.3,10.4. 06:00,60091
2017-04-07T10:01:03.575375,Francois Fillon,V,13,10.4. 06:00,60359
2017-04-07T10:01:03.575375,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-07T10:01:03.575375,Benoit Hamon,V,150,10.4. 06:00,60391
2017-04-07T10:01:03.575375,Benoit Hamon,1-2,40,10.4. 06:00,60391
2017-04-07T10:01:03.575375,Jean Luc Mélenchon,V,55,10.4. 06:00,60833
2017-04-07T10:01:03.575375,Jean Luc Mélenchon,1-2,11,10.4. 06:00,60833
2017-04-07T22:01:03.186151,Marine Le Penová,V,1.65,10.4. 06:00,60090
2017-04-07T22:01:03.186151,Marine Le Penová,1-2,1.06,10.4. 06:00,60090
2017-04-07T22:01:03.186151,Emmanuel Macron,V,2.4,10.4. 06:00,60091
2017-04-07T22:01:03.186151,Emmanuel Macron,1-2,1.33,10.4. 06:00,60091
2017-04-07T22:01:03.186151,Francois Fillon,V,15,10.4. 06:00,60359
2017-04-07T22:01:03.186151,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-07T22:01:03.186151,Benoit Hamon,V,150,10.4. 06:00,60391
2017-04-07T22:01:03.186151,Benoit Hamon,1-2,50,10.4. 06:00,60391
2017-04-07T22:01:03.186151,Jean Luc Mélenchon,V,50,10.4. 06:00,60833
2017-04-07T22:01:03.186151,Jean Luc Mélenchon,1-2,12,10.4. 06:00,60833
2017-04-08T10:10:07.373360,Marine Le Penová,V,1.65,10.4. 06:00,60090
2017-04-08T10:10:07.373360,Marine Le Penová,1-2,1.06,10.4. 06:00,60090
2017-04-08T10:10:07.373360,Emmanuel Macron,V,2.4,10.4. 06:00,60091
2017-04-08T10:10:07.373360,Emmanuel Macron,1-2,1.33,10.4. 06:00,60091
2017-04-08T10:10:07.373360,Francois Fillon,V,15,10.4. 06:00,60359
2017-04-08T10:10:07.373360,Francois Fillon,1-2,4,10.4. 06:00,60359
2017-04-08T10:10:07.373360,Benoit Hamon,V,150,10.4. 06:00,60391
2017-04-08T10:10:07.373360,Benoit Hamon,1-2,50,10.4. 06:00,60391
2017-04-08T10:10:07.373360,Jean Luc Mélenchon,V,50,10.4. 06:00,60833
2017-04-08T10:10:07.373360,Jean Luc Mélenchon,1-2,12,10.4. 06:00,60833
2017-04-08T22:01:33.093251,Marine Le Penová,V,1.67,10.4. 06:00,60090
2017-04-08T22:01:33.093251,Marine Le Penová,1-2,1.07,10.4. 06:00,60090
2017-04-08T22:01:33.093251,Emmanuel Macron,V,2.4,10.4. 06:00,60091
2017-04-08T22:01:33.093251,Emmanuel Macron,1-2,1.33,10.4. 06:00,60091
2017-04-08T22:01:33.093251,Francois Fillon,V,12,10.4. 06:00,60359
2017-04-08T22:01:33.093251,Francois Fillon,1-2,3.75,10.4. 06:00,60359
2017-04-08T22:01:33.093251,Benoit Hamon,V,200,10.4. 06:00,60391
2017-04-08T22:01:33.093251,Benoit Hamon,1-2,50,10.4. 06:00,60391
2017-04-08T22:01:33.093251,Jean Luc Mélenchon,V,50,10.4. 06:00,60833
2017-04-08T22:01:33.093251,Jean Luc Mélenchon,1-2,11,10.4. 06:00,60833
2017-04-09T22:01:49.407700,Marine Le Penová,V,1.62,15.4. 06:00,60090
2017-04-09T22:01:49.407700,Marine Le Penová,1-2,1.07,15.4. 06:00,60090
2017-04-09T22:01:49.407700,Emmanuel Macron,V,2.6,15.4. 06:00,60091
2017-04-09T22:01:49.407700,Emmanuel Macron,1-2,1.35,15.4. 06:00,60091
2017-04-09T22:01:49.407700,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-09T22:01:49.407700,Francois Fillon,1-2,3.5,15.4. 06:00,60359
2017-04-09T22:01:49.407700,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-09T22:01:49.407700,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-09T22:01:49.407700,Jean Luc Mélenchon,V,34,15.4. 06:00,60833
2017-04-09T22:01:49.407700,Jean Luc Mélenchon,1-2,7,15.4. 06:00,60833
2017-04-10T10:01:03.259446,Marine Le Penová,V,1.62,15.4. 06:00,60090
2017-04-10T10:01:03.259446,Marine Le Penová,1-2,1.07,15.4. 06:00,60090
2017-04-10T10:01:03.259446,Emmanuel Macron,V,2.6,15.4. 06:00,60091
2017-04-10T10:01:03.259446,Emmanuel Macron,1-2,1.35,15.4. 06:00,60091
2017-04-10T10:01:03.259446,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-10T10:01:03.259446,Francois Fillon,1-2,3.5,15.4. 06:00,60359
2017-04-10T10:01:03.259446,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-10T10:01:03.259446,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-10T10:01:03.259446,Jean Luc Mélenchon,V,34,15.4. 06:00,60833
2017-04-10T10:01:03.259446,Jean Luc Mélenchon,1-2,7,15.4. 06:00,60833
2017-04-10T22:01:02.769879,Marine Le Penová,V,1.62,15.4. 06:00,60090
2017-04-10T22:01:02.769879,Marine Le Penová,1-2,1.07,15.4. 06:00,60090
2017-04-10T22:01:02.769879,Emmanuel Macron,V,2.6,15.4. 06:00,60091
2017-04-10T22:01:02.769879,Emmanuel Macron,1-2,1.35,15.4. 06:00,60091
2017-04-10T22:01:02.769879,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-10T22:01:02.769879,Francois Fillon,1-2,3.5,15.4. 06:00,60359
2017-04-10T22:01:02.769879,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-10T22:01:02.769879,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-10T22:01:02.769879,Jean Luc Mélenchon,V,34,15.4. 06:00,60833
2017-04-10T22:01:02.769879,Jean Luc Mélenchon,1-2,7,15.4. 06:00,60833
2017-04-11T22:01:02.672121,Marine Le Penová,V,1.62,15.4. 06:00,60090
2017-04-11T22:01:02.672121,Marine Le Penová,1-2,1.07,15.4. 06:00,60090
2017-04-11T22:01:02.672121,Emmanuel Macron,V,2.8,15.4. 06:00,60091
2017-04-11T22:01:02.672121,Emmanuel Macron,1-2,1.4,15.4. 06:00,60091
2017-04-11T22:01:02.672121,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-11T22:01:02.672121,Francois Fillon,1-2,3.5,15.4. 06:00,60359
2017-04-11T22:01:02.672121,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-11T22:01:02.672121,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-11T22:01:02.672121,Jean Luc Mélenchon,V,20,15.4. 06:00,60833
2017-04-11T22:01:02.672121,Jean Luc Mélenchon,1-2,5,15.4. 06:00,60833
2017-04-12T10:01:02.747997,Marine Le Penová,V,1.62,15.4. 06:00,60090
2017-04-12T10:01:02.747997,Marine Le Penová,1-2,1.07,15.4. 06:00,60090
2017-04-12T10:01:02.747997,Emmanuel Macron,V,2.8,15.4. 06:00,60091
2017-04-12T10:01:02.747997,Emmanuel Macron,1-2,1.4,15.4. 06:00,60091
2017-04-12T10:01:02.747997,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-12T10:01:02.747997,Francois Fillon,1-2,3.5,15.4. 06:00,60359
2017-04-12T10:01:02.747997,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-12T10:01:02.747997,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-12T10:01:02.747997,Jean Luc Mélenchon,V,20,15.4. 06:00,60833
2017-04-12T10:01:02.747997,Jean Luc Mélenchon,1-2,5,15.4. 06:00,60833
2017-04-12T22:01:02.972069,Marine Le Penová,V,1.6,15.4. 06:00,60090
2017-04-12T22:01:02.972069,Marine Le Penová,1-2,1.08,15.4. 06:00,60090
2017-04-12T22:01:02.972069,Emmanuel Macron,V,2.9,15.4. 06:00,60091
2017-04-12T22:01:02.972069,Emmanuel Macron,1-2,1.37,15.4. 06:00,60091
2017-04-12T22:01:02.972069,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-12T22:01:02.972069,Francois Fillon,1-2,3.6,15.4. 06:00,60359
2017-04-12T22:01:02.972069,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-12T22:01:02.972069,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-12T22:01:02.972069,Jean Luc Mélenchon,V,21,15.4. 06:00,60833
2017-04-12T22:01:02.972069,Jean Luc Mélenchon,1-2,5.25,15.4. 06:00,60833
2017-04-13T10:01:04.100910,Marine Le Penová,V,1.6,15.4. 06:00,60090
2017-04-13T10:01:04.100910,Marine Le Penová,1-2,1.08,15.4. 06:00,60090
2017-04-13T10:01:04.100910,Emmanuel Macron,V,2.9,15.4. 06:00,60091
2017-04-13T10:01:04.100910,Emmanuel Macron,1-2,1.37,15.4. 06:00,60091
2017-04-13T10:01:04.100910,Francois Fillon,V,12,15.4. 06:00,60359
2017-04-13T10:01:04.100910,Francois Fillon,1-2,3.6,15.4. 06:00,60359
2017-04-13T10:01:04.100910,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-13T10:01:04.100910,Benoit Hamon,1-2,65,15.4. 06:00,60391
2017-04-13T10:01:04.100910,Jean Luc Mélenchon,V,21,15.4. 06:00,60833
2017-04-13T10:01:04.100910,Jean Luc Mélenchon,1-2,5.25,15.4. 06:00,60833
2017-04-14T22:01:34.534112,Marine Le Penová,V,1.6,15.4. 06:00,60090
2017-04-14T22:01:34.534112,Marine Le Penová,1-2,1.13,15.4. 06:00,60090
2017-04-14T22:01:34.534112,Emmanuel Macron,V,3,15.4. 06:00,60091
2017-04-14T22:01:34.534112,Emmanuel Macron,1-2,1.42,15.4. 06:00,60091
2017-04-14T22:01:34.534112,Francois Fillon,V,11,15.4. 06:00,60359
2017-04-14T22:01:34.534112,Francois Fillon,1-2,3.25,15.4. 06:00,60359
2017-04-14T22:01:34.534112,Benoit Hamon,V,200,15.4. 06:00,60391
2017-04-14T22:01:34.534112,Benoit Hamon,1-2,67,15.4. 06:00,60391
2017-04-14T22:01:34.534112,Jean Luc Mélenchon,V,16,15.4. 06:00,60833
2017-04-14T22:01:34.534112,Jean Luc Mélenchon,1-2,4.5,15.4. 06:00,60833
2017-04-15T10:01:04.465305,Marine Le Penová,V,1.6,19.4. 06:00,60090
2017-04-15T10:01:04.465305,Marine Le Penová,1-2,1.13,19.4. 06:00,60090
2017-04-15T10:01:04.465305,Emmanuel Macron,V,3,19.4. 06:00,60091
2017-04-15T10:01:04.465305,Emmanuel Macron,1-2,1.42,19.4. 06:00,60091
2017-04-15T10:01:04.465305,Francois Fillon,V,11,19.4. 06:00,60359
2017-04-15T10:01:04.465305,Francois Fillon,1-2,3.25,19.4. 06:00,60359
2017-04-15T10:01:04.465305,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-15T10:01:04.465305,Benoit Hamon,1-2,67,19.4. 06:00,60391
2017-04-15T10:01:04.465305,Jean Luc Mélenchon,V,16,19.4. 06:00,60833
2017-04-15T10:01:04.465305,Jean Luc Mélenchon,1-2,4.5,19.4. 06:00,60833
2017-04-15T22:01:04.483989,Marine Le Penová,V,1.6,19.4. 06:00,60090
2017-04-15T22:01:04.483989,Marine Le Penová,1-2,1.13,19.4. 06:00,60090
2017-04-15T22:01:04.483989,Emmanuel Macron,V,3,19.4. 06:00,60091
2017-04-15T22:01:04.483989,Emmanuel Macron,1-2,1.42,19.4. 06:00,60091
2017-04-15T22:01:04.483989,Francois Fillon,V,11,19.4. 06:00,60359
2017-04-15T22:01:04.483989,Francois Fillon,1-2,3.25,19.4. 06:00,60359
2017-04-15T22:01:04.483989,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-15T22:01:04.483989,Benoit Hamon,1-2,67,19.4. 06:00,60391
2017-04-15T22:01:04.483989,Jean Luc Mélenchon,V,16,19.4. 06:00,60833
2017-04-15T22:01:04.483989,Jean Luc Mélenchon,1-2,4.5,19.4. 06:00,60833
2017-04-16T10:01:03.194749,Marine Le Penová,V,1.6,19.4. 06:00,60090
2017-04-16T10:01:03.194749,Marine Le Penová,1-2,1.14,19.4. 06:00,60090
2017-04-16T10:01:03.194749,Emmanuel Macron,V,2.85,19.4. 06:00,60091
2017-04-16T10:01:03.194749,Emmanuel Macron,1-2,1.44,19.4. 06:00,60091
2017-04-16T10:01:03.194749,Francois Fillon,V,12,19.4. 06:00,60359
2017-04-16T10:01:03.194749,Francois Fillon,1-2,3.25,19.4. 06:00,60359
2017-04-16T10:01:03.194749,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-16T10:01:03.194749,Benoit Hamon,1-2,70,19.4. 06:00,60391
2017-04-16T10:01:03.194749,Jean Luc Mélenchon,V,15,19.4. 06:00,60833
2017-04-16T10:01:03.194749,Jean Luc Mélenchon,1-2,4.1,19.4. 06:00,60833
2017-04-16T22:01:02.828554,Marine Le Penová,V,1.7,19.4. 06:00,60090
2017-04-16T22:01:02.828554,Marine Le Penová,1-2,1.15,19.4. 06:00,60090
2017-04-16T22:01:02.828554,Emmanuel Macron,V,2.9,19.4. 06:00,60091
2017-04-16T22:01:02.828554,Emmanuel Macron,1-2,1.45,19.4. 06:00,60091
2017-04-16T22:01:02.828554,Francois Fillon,V,8,19.4. 06:00,60359
2017-04-16T22:01:02.828554,Francois Fillon,1-2,3.2,19.4. 06:00,60359
2017-04-16T22:01:02.828554,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-16T22:01:02.828554,Benoit Hamon,1-2,75,19.4. 06:00,60391
2017-04-16T22:01:02.828554,Jean Luc Mélenchon,V,14,19.4. 06:00,60833
2017-04-16T22:01:02.828554,Jean Luc Mélenchon,1-2,4,19.4. 06:00,60833
2017-04-17T10:01:03.210368,Marine Le Penová,V,1.7,19.4. 06:00,60090
2017-04-17T10:01:03.210368,Marine Le Penová,1-2,1.15,19.4. 06:00,60090
2017-04-17T10:01:03.210368,Emmanuel Macron,V,2.9,19.4. 06:00,60091
2017-04-17T10:01:03.210368,Emmanuel Macron,1-2,1.45,19.4. 06:00,60091
2017-04-17T10:01:03.210368,Francois Fillon,V,8,19.4. 06:00,60359
2017-04-17T10:01:03.210368,Francois Fillon,1-2,3.2,19.4. 06:00,60359
2017-04-17T10:01:03.210368,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-17T10:01:03.210368,Benoit Hamon,1-2,75,19.4. 06:00,60391
2017-04-17T10:01:03.210368,Jean Luc Mélenchon,V,14,19.4. 06:00,60833
2017-04-17T10:01:03.210368,Jean Luc Mélenchon,1-2,4,19.4. 06:00,60833
2017-04-17T22:01:03.512292,Marine Le Penová,V,1.8,19.4. 06:00,60090
2017-04-17T22:01:03.512292,Marine Le Penová,1-2,1.23,19.4. 06:00,60090
2017-04-17T22:01:03.512292,Emmanuel Macron,V,3.15,19.4. 06:00,60091
2017-04-17T22:01:03.512292,Emmanuel Macron,1-2,1.45,19.4. 06:00,60091
2017-04-17T22:01:03.512292,Francois Fillon,V,6,19.4. 06:00,60359
2017-04-17T22:01:03.512292,Francois Fillon,1-2,2.35,19.4. 06:00,60359
2017-04-17T22:01:03.512292,Benoit Hamon,V,200,19.4. 06:00,60391
2017-04-17T22:01:03.512292,Benoit Hamon,1-2,85,19.4. 06:00,60391
2017-04-17T22:01:03.512292,Jean Luc Mélenchon,V,12,19.4. 06:00,60833
2017-04-17T22:01:03.512292,Jean Luc Mélenchon,1-2,3.75,19.4. 06:00,60833
2017-04-18T22:01:24.534677,Marine Le Penová,V,1.23,22.4. 06:00,60090
2017-04-19T10:01:03.444095,Marine Le Penová,V,1.85,22.4. 06:00,60090
2017-04-19T10:01:03.444095,Marine Le Penová,1-2,1.23,22.4. 06:00,60090
