date,title,result,odds,date_bet,identifier
2017-02-21T23:10:00.594158,Tomáš Prouza ve vládě B.Sobotky,Vítěz,1.6,22.2. 20:00,61323
2017-02-21T23:10:00.594158,Jiří Havlíček ve vládě B.Sobotky,Vítěz,3,22.2. 20:00,61326
2017-02-21T23:10:00.594158,Milan Urban ve vládě B.Sobotky,Vítěz,4,22.2. 20:00,61327
