date,title,result,odds,date_bet,identifier
2018-10-05T10:01:02.299040,Česká pirátská strana,V,1.12,5.10. 14:00,90003
2018-10-05T10:01:02.299040,ANO 2011,V,2.7,5.10. 14:00,90106
2018-10-05T10:01:02.299040,ANO 2011,1-2,1.5,5.10. 14:00,90106
2018-10-05T10:01:02.299040,ANO 2011,1-3,1.1,5.10. 14:00,90106
2018-10-05T10:01:02.299040,ODS,V,3.7,5.10. 14:00,90125
2018-10-05T10:01:02.299040,ODS,1-2,1.15,5.10. 14:00,90125
2018-10-05T10:01:02.299040,Spojené síly pro Prahu,V,16,5.10. 14:00,90158
2018-10-05T10:01:02.299040,Spojené síly pro Prahu,1-2,7.5,5.10. 14:00,90158
2018-10-05T10:01:02.299040,Spojené síly pro Prahu,1-3,3.3,5.10. 14:00,90158
2018-10-05T10:01:02.299040,ČSSD,V,250,5.10. 14:00,90161
2018-10-05T10:01:02.299040,ČSSD,1-2,125,5.10. 14:00,90161
2018-10-05T10:01:02.299040,ČSSD,1-3,50,5.10. 14:00,90161
2018-10-05T10:01:02.299040,Starostové pro Prahu,V,250,5.10. 14:00,90193
2018-10-05T10:01:02.299040,Starostové pro Prahu,1-2,125,5.10. 14:00,90193
2018-10-05T10:01:02.299040,Starostové pro Prahu,1-3,50,5.10. 14:00,90193
2018-10-05T10:01:02.299040,SPD,V,250,5.10. 14:00,90204
2018-10-05T10:01:02.299040,SPD,1-2,125,5.10. 14:00,90204
2018-10-05T10:01:02.299040,SPD,1-3,50,5.10. 14:00,90204
2018-10-05T10:01:02.299040,KSČM,V,300,5.10. 14:00,90222
2018-10-05T10:01:02.299040,KSČM,1-2,150,5.10. 14:00,90222
2018-10-05T10:01:02.299040,KSČM,1-3,65,5.10. 14:00,90222
2018-10-05T10:01:02.299040,Strana Zelených,V,300,5.10. 14:00,90272
2018-10-05T10:01:02.299040,Strana Zelených,1-2,150,5.10. 14:00,90272
2018-10-05T10:01:02.299040,Strana Zelených,1-3,65,5.10. 14:00,90272
