date,title,result,odds,date_bet,identifier
2017-10-19T10:01:01.964955,ANO 2011 2017,Vítěz,1.7,20.10. 14:00,90225
2017-10-19T10:01:01.964955,ČSSD 2017,Vítěz,2.3,20.10. 14:00,90226
2017-10-19T10:01:01.964955,ODS 2017,Vítěz,7,20.10. 14:00,90227
2017-10-19T10:01:01.964955,KSČM 2017,Vítěz,15,20.10. 14:00,90228
2017-10-19T10:01:01.964955,SPD 2017,Vítěz,20,20.10. 14:00,90229
2017-10-19T10:01:01.964955,KDU-ČSL 2017,Vítěz,50,20.10. 14:00,90230
2017-10-19T10:01:01.964955,Piráti 2017,Vítěz,20,20.10. 14:00,90231
2017-10-19T10:01:01.964955,TOP 09 2017,Vítěz,40,20.10. 14:00,90232
2017-10-19T10:01:01.964955,Zelení 2017,Vítěz,200,20.10. 14:00,90233
2017-10-19T22:01:01.782416,ANO 2011 2017,Vítěz,1.65,20.10. 14:00,90225
2017-10-19T22:01:01.782416,ČSSD 2017,Vítěz,2.3,20.10. 14:00,90226
2017-10-19T22:01:01.782416,ODS 2017,Vítěz,8,20.10. 14:00,90227
2017-10-19T22:01:01.782416,KSČM 2017,Vítěz,15,20.10. 14:00,90228
2017-10-19T22:01:01.782416,SPD 2017,Vítěz,20,20.10. 14:00,90229
2017-10-19T22:01:01.782416,KDU-ČSL 2017,Vítěz,60,20.10. 14:00,90230
2017-10-19T22:01:01.782416,Piráti 2017,Vítěz,20,20.10. 14:00,90231
2017-10-19T22:01:01.782416,TOP 09 2017,Vítěz,50,20.10. 14:00,90232
2017-10-19T22:01:01.782416,Zelení 2017,Vítěz,200,20.10. 14:00,90233
2017-10-20T10:01:02.520405,ANO 2011 2017,Vítěz,1.65,20.10. 14:00,90225
2017-10-20T10:01:02.520405,ČSSD 2017,Vítěz,2.3,20.10. 14:00,90226
2017-10-20T10:01:02.520405,ODS 2017,Vítěz,9,20.10. 14:00,90227
2017-10-20T10:01:02.520405,KSČM 2017,Vítěz,15,20.10. 14:00,90228
2017-10-20T10:01:02.520405,SPD 2017,Vítěz,20,20.10. 14:00,90229
2017-10-20T10:01:02.520405,KDU-ČSL 2017,Vítěz,60,20.10. 14:00,90230
2017-10-20T10:01:02.520405,Piráti 2017,Vítěz,20,20.10. 14:00,90231
2017-10-20T10:01:02.520405,TOP 09 2017,Vítěz,50,20.10. 14:00,90232
2017-10-20T10:01:02.520405,Zelení 2017,Vítěz,200,20.10. 14:00,90233
