date,title,result,odds,date_bet,identifier
2018-10-15T10:01:02.123442,Zdeněk Hřib po komunálních volbách 2018,Vítěz,1.8,15.10. 23:59,92726
2018-10-15T10:01:02.123442,Jan Čižinský po komunálních volbách 2018,Vítěz,5,15.10. 23:59,92742
2018-10-15T10:01:02.123442,Bohuslav Svoboda po komunálních volbách 2018,Vítěz,13,15.10. 23:59,92745
2018-10-15T10:01:02.123442,Petr Stuchlík po komunálních volbách 2018,Vítěz,55,15.10. 23:59,92748
2018-10-15T10:01:02.123442,Patrik Nacher po komunálních volbách 2018,Vítěz,65,15.10. 23:59,92749
2018-10-19T10:01:03.418420,Zdeněk Hřib po komunálních volbách 2018,Vítěz,1.2,19.10. 23:59,92726
2018-10-19T10:01:03.418420,Jan Čižinský po komunálních volbách 2018,Vítěz,8,19.10. 23:59,92742
2018-10-19T10:01:03.418420,Jiří Pospíšil po komunálních volbách 2018,Vítěz,5,19.10. 23:59,92743
2018-10-19T10:01:03.418420,Bohuslav Svoboda po komunálních volbách 2018,Vítěz,25,19.10. 23:59,92745
2018-10-19T10:01:03.418420,Petr Stuchlík po komunálních volbách 2018,Vítěz,75,19.10. 23:59,92748
2018-10-19T10:01:03.418420,Patrik Nacher po komunálních volbách 2018,Vítěz,85,19.10. 23:59,92749
2018-10-22T22:01:03.006992,Zdeněk Hřib po komunálních volbách 2018,Vítěz,1.2,23.10. 23:59,92726
2018-10-22T22:01:03.006992,Jan Čižinský po komunálních volbách 2018,Vítěz,8,23.10. 23:59,92742
2018-10-22T22:01:03.006992,Jiří Pospíšil po komunálních volbách 2018,Vítěz,5,23.10. 23:59,92743
2018-10-22T22:01:03.006992,Bohuslav Svoboda po komunálních volbách 2018,Vítěz,30,23.10. 23:59,92745
2018-10-22T22:01:03.006992,Petr Stuchlík po komunálních volbách 2018,Vítěz,85,23.10. 23:59,92748
2018-10-22T22:01:03.006992,Patrik Nacher po komunálních volbách 2018,Vítěz,90,23.10. 23:59,92749
2018-10-23T10:01:02.414917,Zdeněk Hřib po komunálních volbách 2018,Vítěz,1.2,23.10. 23:59,92726
2018-10-23T10:01:02.414917,Jan Čižinský po komunálních volbách 2018,Vítěz,8,23.10. 23:59,92742
2018-10-23T10:01:02.414917,Jiří Pospíšil po komunálních volbách 2018,Vítěz,5,23.10. 23:59,92743
2018-10-23T10:01:02.414917,Bohuslav Svoboda po komunálních volbách 2018,Vítěz,30,23.10. 23:59,92745
2018-10-23T10:01:02.414917,Petr Stuchlík po komunálních volbách 2018,Vítěz,85,23.10. 23:59,92748
2018-10-23T10:01:02.414917,Patrik Nacher po komunálních volbách 2018,Vítěz,90,23.10. 23:59,92749
