
2019-06-22T06:01:05.648101,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.6. 10:00,94181
2019-06-22T06:01:05.648101,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.6. 10:00,94182
2019-06-22T06:01:05.648101,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.6. 10:00,94183
2019-06-22T06:01:05.648101,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.6. 10:00,94184
2019-06-22T06:01:05.648101,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.6. 10:00,94198
2019-06-22T06:01:05.648101,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.6. 10:00,94199
2019-06-22T06:01:05.648101,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.6. 10:00,94203
2019-06-22T06:01:05.648101,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.6. 10:00,94205
2019-06-22T06:01:05.648101,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.6. 10:00,94207
2019-06-22T18:01:05.051915,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.6. 10:00,94181
2019-06-22T18:01:05.051915,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.6. 10:00,94182
2019-06-22T18:01:05.051915,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.6. 10:00,94183
2019-06-22T18:01:05.051915,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.6. 10:00,94184
2019-06-22T18:01:05.051915,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.6. 10:00,94198
2019-06-22T18:01:05.051915,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.6. 10:00,94199
2019-06-22T18:01:05.051915,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.6. 10:00,94203
2019-06-22T18:01:05.051915,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.6. 10:00,94205
2019-06-22T18:01:05.051915,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.6. 10:00,94207
2019-06-23T06:01:05.754428,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.6. 10:00,94181
2019-06-23T06:01:05.754428,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.6. 10:00,94182
2019-06-23T06:01:05.754428,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.6. 10:00,94183
2019-06-23T06:01:05.754428,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.6. 10:00,94184
2019-06-23T06:01:05.754428,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.6. 10:00,94198
2019-06-23T06:01:05.754428,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.6. 10:00,94199
2019-06-23T06:01:05.754428,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.6. 10:00,94203
2019-06-23T06:01:05.754428,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.6. 10:00,94205
2019-06-23T06:01:05.754428,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.6. 10:00,94207
2019-06-24T06:01:04.950274,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-24T06:01:04.950274,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-24T06:01:04.950274,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-24T06:01:04.950274,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-24T06:01:04.950274,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-24T06:01:04.950274,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-24T06:01:04.950274,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-24T06:01:04.950274,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-24T06:01:04.950274,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-24T18:01:05.092766,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-24T18:01:05.092766,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-24T18:01:05.092766,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-24T18:01:05.092766,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-24T18:01:05.092766,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-24T18:01:05.092766,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-24T18:01:05.092766,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-24T18:01:05.092766,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-24T18:01:05.092766,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-25T06:01:04.972485,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-25T06:01:04.972485,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-25T06:01:04.972485,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-25T06:01:04.972485,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-25T06:01:04.972485,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-25T06:01:04.972485,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-25T06:01:04.972485,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-25T06:01:04.972485,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-25T06:01:04.972485,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-25T18:01:04.675747,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-25T18:01:04.675747,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-25T18:01:04.675747,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-25T18:01:04.675747,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-25T18:01:04.675747,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-25T18:01:04.675747,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-25T18:01:04.675747,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-25T18:01:04.675747,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-25T18:01:04.675747,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-26T06:01:04.713750,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-26T06:01:04.713750,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-26T06:01:04.713750,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-26T06:01:04.713750,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-26T06:01:04.713750,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-26T06:01:04.713750,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-26T06:01:04.713750,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-26T06:01:04.713750,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-26T06:01:04.713750,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-26T18:01:04.727945,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-26T18:01:04.727945,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-26T18:01:04.727945,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-26T18:01:04.727945,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-26T18:01:04.727945,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-26T18:01:04.727945,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-26T18:01:04.727945,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-26T18:01:04.727945,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-26T18:01:04.727945,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-27T06:01:05.726171,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-27T06:01:05.726171,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-27T06:01:05.726171,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-27T06:01:05.726171,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-27T06:01:05.726171,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-27T06:01:05.726171,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-27T06:01:05.726171,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-27T06:01:05.726171,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-27T06:01:05.726171,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-27T18:01:05.234364,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-27T18:01:05.234364,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-27T18:01:05.234364,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-27T18:01:05.234364,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-27T18:01:05.234364,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-27T18:01:05.234364,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-27T18:01:05.234364,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-27T18:01:05.234364,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-27T18:01:05.234364,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-28T06:01:05.096582,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-28T06:01:05.096582,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-28T06:01:05.096582,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-28T06:01:05.096582,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-28T06:01:05.096582,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-28T06:01:05.096582,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-28T06:01:05.096582,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-28T06:01:05.096582,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-28T06:01:05.096582,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-28T18:01:05.231905,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-28T18:01:05.231905,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-28T18:01:05.231905,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-28T18:01:05.231905,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-28T18:01:05.231905,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-28T18:01:05.231905,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-28T18:01:05.231905,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-28T18:01:05.231905,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-28T18:01:05.231905,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-29T06:01:04.933022,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-29T06:01:04.933022,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-29T06:01:04.933022,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-29T06:01:04.933022,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-29T06:01:04.933022,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-29T06:01:04.933022,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-29T06:01:04.933022,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-29T06:01:04.933022,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-29T06:01:04.933022,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-29T18:01:05.437795,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-29T18:01:05.437795,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-29T18:01:05.437795,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-29T18:01:05.437795,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-29T18:01:05.437795,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-29T18:01:05.437795,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-29T18:01:05.437795,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-29T18:01:05.437795,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-29T18:01:05.437795,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
2019-06-30T06:01:04.849992,Jaromír Soukup bude v roce 2020 zvolen do Senátu ČR,V,10,23.7. 10:00,94181
2019-06-30T06:01:04.849992,Hnutí List Jaromíra Soukupa celkově vyhraje Volby do zastupitelstev krajů v Česku v r.2020 Jako samostatný subjekt,V,300,23.7. 10:00,94182
2019-06-30T06:01:04.849992,Jaromír Soukup se v roce 2020 stane krajským hejtmanem,V,200,23.7. 10:00,94183
2019-06-30T06:01:04.849992,Hnutí List Jaromíra Soukupa vyhraje volby do Poslanecké sněmovny Parlamentu ČR v r.2021 Jako samostatný subjekt,V,400,23.7. 10:00,94184
2019-06-30T06:01:04.849992,Jaromír Soukup se v roce 2021 stane předsedou vlády ČR,V,200,23.7. 10:00,94198
2019-06-30T06:01:04.849992,Jaromír Soukup se v roce 2021 stane předsedou Poslanecké sněmovny Parlamentu ČR,V,300,23.7. 10:00,94199
2019-06-30T06:01:04.849992,Hnutí List Jaromíra Soukupa vyhraje volby do Zastupitelstva hl.města Prahy v r.2022 Jako samostatný subjekt,V,250,23.7. 10:00,94203
2019-06-30T06:01:04.849992,Jaromír Soukup se v roce 2022 stane primátorem hlavního města Prahy,V,200,23.7. 10:00,94205
2019-06-30T06:01:04.849992,Jaromír Soukup se v roce 2023 stane prezidentem ČR,V,22,23.7. 10:00,94207
