date,ANO 2011,PRO,PŘÍSAHA a MOTORISTÉ,SPD a Trikolora,SPOLU,STAČILO!,Sociální demokracie,Starostové a osobnosti pro Evropu,Svobodní,Zelení,Česká pirátská strana
2024-05-30,1.09,550.0,100.0,80.0,5.0,90.0,500.0,30.0,900.0,1000.0,55.0
2024-05-31,1.2,550.0,140.0,125.0,4.0,155.0,500.0,60.0,900.0,1000.0,55.0
2024-06-01,1.2,866.6666666666666,143.33333333333334,130.0,3.7999999999999994,160.0,533.3333333333334,73.33333333333333,900.0,1166.6666666666667,58.666666666666664
2024-06-02,1.3966666666666665,1833.3333333333333,180.0,150.0,2.716666666666667,183.33333333333334,733.3333333333334,120.0,966.6666666666666,1500.0,115.33333333333333
2024-06-03,1.4666666666666668,2000.0,196.66666666666666,166.66666666666666,2.41,196.66666666666666,800.0,136.66666666666666,1000.0,1633.3333333333333,150.0
2024-06-04,1.4166666666666667,2000.0,200.0,170.0,2.5166666666666666,200.0,800.0,140.0,1000.0,1700.0,150.0
2024-06-05,1.3500000000000003,2000.0,200.0,170.0,2.67,200.0,800.0,140.0,1000.0,1700.0,150.0
2024-06-06,1.35,2000.0,206.0,170.0,2.73,200.0,800.0,147.5,1000.0,1700.0,145.0
