date,Donald Trump - Kamala Harris
2024-09-18,30.0
2024-09-19,30.0
2024-09-20,30.0
2024-09-21,30.0
2024-09-22,30.0
2024-09-23,30.0
2024-09-24,30.0
2024-09-25,30.0
2024-09-26,30.0
2024-09-27,30.0
2024-09-28,30.0
2024-09-29,30.0
2024-09-30,30.0
2024-10-01,30.0
2024-10-02,30.0
