date,Donald Trump - Kamala Harris
2024-09-18,15.0
2024-09-19,15.0
2024-09-20,15.0
2024-09-21,15.0
2024-09-22,15.0
2024-09-23,15.0
2024-09-24,15.0
2024-09-25,15.0
2024-09-26,15.0
2024-09-27,15.0
2024-09-28,15.0
2024-09-29,15.0
2024-09-30,15.0
2024-10-01,15.0
2024-10-02,15.0
2024-10-03,15.0
2024-10-04,15.0
2024-10-05,15.0
2024-10-06,15.0
2024-10-07,15.0
2024-10-08,15.0
2024-10-09,15.0
2024-10-10,15.0
2024-10-11,15.0
2024-10-12,15.0
2024-10-13,15.0
2024-10-14,15.0
