date,Donald Trump - Kamala Harris
2024-09-18,2.31
2024-09-19,2.31
2024-09-20,2.31
2024-09-21,2.3566666666666665
2024-09-22,2.38
2024-09-23,2.38
2024-09-24,2.38
2024-09-25,2.38
