date,Adéla Šípová,Alena Schillerová,Andrej Babiš,Daniel Vávra,Danuše Nerudová,Dominik Hašek,Filip Grznár,Filip Turek,Ivan Bartoš,Jaromír Jágr,Jaroslav Bašta,Josef Středula,Karel Diviš,Karel Havlíček,Karel Janeček,Klára Laurenčíková,Lenka Bradáčová,Leoš Mareš,Marek Hilšer,Markéta Pekarová Adamová,Martin Stropnický,Miloš Vystrčil,Miloš Zeman,Miroslav Kalousek,Miroslava Němcová,Monika Babišová,Pavel Fischer,Pavel Novotný,Pavel Zítko,Petr Fiala,Petr Macinka,Petr Pavel,Tomio Okamura,Tomáš Sedláček,Vladimír Špidla,Václav Klaus st.,Vít Rakušan,Věra Jourová,Zdeněk Škromach,muž,žena
2024-01-20,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-21,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-22,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-23,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-24,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-25,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-26,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-27,,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-28,50.0,80.0,14.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-29,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-30,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-01-31,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-01,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-02,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-03,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-04,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-05,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-06,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-07,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-08,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-09,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-10,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-11,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-12,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-13,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-14,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-15,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-16,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-17,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-18,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-19,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-20,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-21,60.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,50.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-22,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-23,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-24,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-25,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-26,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-27,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-28,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-02-29,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-01,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-02,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-03,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-04,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-05,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-06,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-07,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-08,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-09,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-10,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-11,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-12,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-13,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-14,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-15,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-16,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-17,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-03-18,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999997,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-03-19,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-20,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-03-21,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-03-22,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2000000000000002,4.0
2024-03-23,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-24,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-25,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.0999999999999,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-03-26,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999997,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-27,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-28,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-29,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-30,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.09999999999988,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-03-31,70.0,80.0,13.0,275.0,13.0,390.0,,200.0,40.0,68.0,355.0,65.0,210.0,85.0,212.10000000000005,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.1999999999999997,4.0
2024-05-30,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-05-31,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-01,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-02,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-03,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-04,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
2024-06-05,70.0,80.0,13.0,275.0,13.0,333.0,5000.0,200.0,40.0,68.0,,65.0,210.0,85.0,212.1,60.0,60.0,250.0,55.0,55.0,55.0,25.0,130.0,100.0,85.0,150.0,30.0,5000.0,1066.0,15.0,255.0,2.0,70.0,100.0,100.0,155.0,20.0,85.0,150.0,1.2,4.0
