date,title,result,odds,date_bet,identifier
2016-11-06T03:12:38.735656,H.Clinton 2016,Vítěz,1.29,8.11. 22:00,53767
2016-11-06T03:12:38.735656,D.Trump 2016,Vítěz,3.5,8.11. 22:00,53770
2016-11-06T03:36:32.765987,H.Clinton 2016,Vítěz,1.29,8.11. 22:00,53767
2016-11-06T03:36:32.765987,D.Trump 2016,Vítěz,3.5,8.11. 22:00,53770
2016-11-06T03:42:00.580180,H.Clinton 2016,Vítěz,1.29,8.11. 22:00,53767
2016-11-06T03:42:00.580180,D.Trump 2016,Vítěz,3.5,8.11. 22:00,53770
2016-11-06T03:54:04.500958,H.Clinton 2016,Vítěz,1.29,8.11. 22:00,53767
2016-11-06T03:54:04.500958,D.Trump 2016,Vítěz,3.5,8.11. 22:00,53770
2016-11-06T23:01:05.232153,H.Clinton 2016,Vítěz,1.2,8.11. 22:00,53767
2016-11-06T23:01:05.232153,D.Trump 2016,Vítěz,4.1,8.11. 22:00,53770
2016-11-07T11:01:02.611299,H.Clinton 2016,Vítěz,1.2,8.11. 22:00,53767
2016-11-07T11:01:02.611299,D.Trump 2016,Vítěz,4.1,8.11. 22:00,53770
2016-11-07T23:01:05.661159,H.Clinton 2016,Vítěz,1.23,8.11. 22:00,53767
2016-11-07T23:01:05.661159,D.Trump 2016,Vítěz,3.55,8.11. 22:00,53770
2017-03-11T23:01:55.846038,D.Trump 2020,Vítěz,2.6,31.3. 20:00,61300
2017-03-11T23:01:55.846038,E.Warren 2020,Vítěz,10,31.3. 20:00,61301
2017-03-11T23:01:55.846038,M.Pence 2020,Vítěz,10,31.3. 20:00,61302
2017-03-11T23:01:55.846038,M.Obama 2020,Vítěz,13,31.3. 20:00,61303
2017-03-11T23:01:55.846038,C.Booker 2020,Vítěz,22,31.3. 20:00,61304
2017-03-11T23:01:55.846038,H.Clinton 2020,Vítěz,20,31.3. 20:00,61305
2017-03-11T23:01:55.846038,A.Cuomo 2020,Vítěz,30,31.3. 20:00,61306
2017-03-11T23:01:55.846038,P.Ryan 2020,Vítěz,30,31.3. 20:00,61307
2017-03-11T23:01:55.846038,B.Sanders 2020,Vítěz,28,31.3. 20:00,61308
2017-03-12T11:01:02.436119,D.Trump 2020,Vítěz,2.6,31.3. 20:00,61300
2017-03-12T11:01:02.436119,E.Warren 2020,Vítěz,10,31.3. 20:00,61301
2017-03-12T11:01:02.436119,M.Pence 2020,Vítěz,10,31.3. 20:00,61302
2017-03-12T11:01:02.436119,M.Obama 2020,Vítěz,13,31.3. 20:00,61303
2017-03-12T11:01:02.436119,C.Booker 2020,Vítěz,22,31.3. 20:00,61304
2017-03-12T11:01:02.436119,H.Clinton 2020,Vítěz,20,31.3. 20:00,61305
2017-03-12T11:01:02.436119,A.Cuomo 2020,Vítěz,30,31.3. 20:00,61306
2017-03-12T11:01:02.436119,P.Ryan 2020,Vítěz,30,31.3. 20:00,61307
2017-03-12T11:01:02.436119,B.Sanders 2020,Vítěz,28,31.3. 20:00,61308
2017-03-12T11:01:02.436119,M.Bloomberg 2020,Vítěz,37,31.3. 20:00,61309
2017-03-12T11:01:02.436119,M.Rubio 2020,Vítěz,35,31.3. 20:00,61310
2017-03-12T11:01:02.436119,A.Klobuchar 2020,Vítěz,40,31.3. 20:00,61311
2017-03-12T11:01:02.436119,J.Castro 2020,Vítěz,40,31.3. 20:00,61312
2017-03-12T11:01:02.436119,T.Kaine 2020,Vítěz,30,31.3. 20:00,61313
2017-03-12T11:01:02.436119,J.Biden 2020,Vítěz,22,31.3. 20:00,61314
2017-03-12T11:01:02.436119,K.Harris 2020,Vítěz,45,31.3. 20:00,61316
2017-03-12T11:01:02.436119,T.Cruz 2020,Vítěz,50,31.3. 20:00,61318
2017-03-12T11:01:02.436119,J.Ventura 2020,Vítěz,50,31.3. 20:00,61329
2017-03-12T11:01:02.436119,J.Hickenlooper 2020,Vítěz,45,31.3. 20:00,61330
2017-03-12T11:01:02.436119,O.Winfrey 2020,Vítěz,55,31.3. 20:00,61331
2017-03-12T11:01:02.436119,A.Gore 2020,Vítěz,70,31.3. 20:00,61332
2017-03-12T11:01:02.436119,J.Kasich 2020,Vítěz,70,31.3. 20:00,61334
2017-03-12T11:01:02.436119,M.Zuckerberg 2020,Vítěz,70,31.3. 20:00,61337
2017-03-12T11:01:02.436119,G.Clooney 2020,Vítěz,100,31.3. 20:00,61340
2017-03-12T11:01:02.436119,J.Kennedy III 2020,Vítěz,90,31.3. 20:00,61342
2017-03-12T11:01:02.436119,I.Trump 2020,Vítěz,77,31.3. 20:00,61344
2017-03-12T11:01:02.436119,Ch.Clinton 2020,Vítěz,125,31.3. 20:00,61348
2017-03-12T11:01:02.436119,Ch.Christie 2020,Vítěz,100,31.3. 20:00,61349
2017-03-12T11:01:02.436119,J.Bush 2020,Vítěz,100,31.3. 20:00,61380
2017-03-12T11:01:02.436119,B.Gates 2020,Vítěz,155,31.3. 20:00,61384
2017-03-12T11:01:02.436119,A.Schwarzenegger 2020,Vítěz,200,31.3. 20:00,61385
2017-03-12T11:01:02.436119,K.West 2020,Vítěz,333,31.3. 20:00,61387
2017-03-12T23:02:02.118036,D.Trump 2020,Vítěz,2.6,31.3. 20:00,61300
2017-03-12T23:02:02.118036,E.Warren 2020,Vítěz,10,31.3. 20:00,61301
2017-03-12T23:02:02.118036,M.Pence 2020,Vítěz,10,31.3. 20:00,61302
2017-03-12T23:02:02.118036,M.Obama 2020,Vítěz,13,31.3. 20:00,61303
2017-03-12T23:02:02.118036,C.Booker 2020,Vítěz,22,31.3. 20:00,61304
