date,title,result,odds,date_bet,identifier
2016-11-06T03:12:38.735656,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T03:12:38.735656,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-06T03:36:32.765987,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T03:36:32.765987,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-06T03:42:00.580180,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T03:42:00.580180,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-06T03:54:04.500958,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T03:54:04.500958,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-06T11:01:02.504146,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T11:01:02.504146,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-06T23:01:05.232153,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-06T23:01:05.232153,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-07T11:01:02.611299,Norbert Hofer,Vítěz,1.7,4.12. 07:00,52287
2016-11-07T11:01:02.611299,Alexander van der Bellen,Vítěz,2,4.12. 07:00,52288
2016-11-07T23:01:05.661159,Norbert Hofer,Vítěz,1.65,4.12. 07:00,52287
2016-11-07T23:01:05.661159,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-08T11:01:02.877997,Norbert Hofer,Vítěz,1.65,4.12. 07:00,52287
2016-11-08T11:01:02.877997,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-08T23:01:52.992791,Norbert Hofer,Vítěz,1.65,4.12. 07:00,52287
2016-11-08T23:01:52.992791,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-09T11:01:03.182741,Norbert Hofer,Vítěz,1.65,4.12. 07:00,52287
2016-11-09T11:01:03.182741,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-09T23:01:59.320502,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-09T23:01:59.320502,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-10T11:01:02.726548,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-10T11:01:02.726548,Alexander van der Bellen,Vítěz,2.05,4.12. 07:00,52288
2016-11-10T23:01:03.095626,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-10T23:01:03.095626,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-11T11:01:02.753312,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-11T11:01:02.753312,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-11T23:01:34.377661,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-11T23:01:34.377661,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-12T11:01:02.790849,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-12T11:01:02.790849,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-12T23:02:05.312345,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-12T23:02:05.312345,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-13T11:01:04.945740,Norbert Hofer,Vítěz,1.6,4.12. 07:00,52287
2016-11-13T11:01:04.945740,Alexander van der Bellen,Vítěz,2.1,4.12. 07:00,52288
2016-11-13T23:01:05.600290,Norbert Hofer,Vítěz,1.5,4.12. 07:00,52287
2016-11-13T23:01:05.600290,Alexander van der Bellen,Vítěz,2.3,4.12. 07:00,52288
2016-11-14T11:01:03.203647,Norbert Hofer,Vítěz,1.46,4.12. 07:00,52287
2016-11-14T11:01:03.203647,Alexander van der Bellen,Vítěz,2.3,4.12. 07:00,52288
2016-11-14T23:01:05.751067,Norbert Hofer,Vítěz,1.46,4.12. 07:00,52287
