date,title,result,odds,date_bet,identifier
2017-06-03T10:01:02.693579,Konzervativní strana,Vítěz,1.08,8.6. 09:00,60193
2017-06-03T10:01:02.693579,Labouristická strana,Vítěz,7,8.6. 09:00,60194
2017-06-03T10:01:02.693579,Liberální demokraté,Vítěz,600,8.6. 09:00,60197
2017-06-03T10:01:02.693579,UKIP,Vítěz,1000,8.6. 09:00,60198
2017-06-03T10:01:02.693579,Greens,Vítěz,1000,8.6. 09:00,60199
2017-06-03T22:01:03.209113,Konzervativní strana,Vítěz,1.08,8.6. 09:00,60193
2017-06-03T22:01:03.209113,Labouristická strana,Vítěz,7,8.6. 09:00,60194
2017-06-03T22:01:03.209113,Liberální demokraté,Vítěz,600,8.6. 09:00,60197
2017-06-03T22:01:03.209113,UKIP,Vítěz,1000,8.6. 09:00,60198
2017-06-03T22:01:03.209113,Greens,Vítěz,1000,8.6. 09:00,60199
2017-06-04T10:01:03.517102,Konzervativní strana,Vítěz,1.08,8.6. 09:00,60193
2017-06-04T10:01:03.517102,Labouristická strana,Vítěz,7,8.6. 09:00,60194
2017-06-04T10:01:03.517102,Liberální demokraté,Vítěz,600,8.6. 09:00,60197
2017-06-04T10:01:03.517102,UKIP,Vítěz,1000,8.6. 09:00,60198
2017-06-04T10:01:03.517102,Greens,Vítěz,1000,8.6. 09:00,60199
