date,title,result,odds,date_bet,identifier
2017-04-27T10:01:02.564253,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.9,7.5. 08:00,60157
2017-04-27T10:01:02.564253,"Emmanuel Macron - 62,01 a více procent hlasů",V,1.8,7.5. 08:00,60158
2017-04-27T10:01:02.564253,"Marine Le Penová - 0-38,00 procent hlasů",V,1.8,7.5. 08:00,60159
2017-04-27T10:01:02.564253,"Marine Le Penová - 38,01 a více procent hlasů",V,1.9,7.5. 08:00,60160
2017-04-27T22:01:17.852890,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.65,7.5. 08:00,60157
2017-04-27T22:01:17.852890,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.05,7.5. 08:00,60158
2017-04-27T22:01:17.852890,"Marine Le Penová - 0-38,00 procent hlasů",V,2.05,7.5. 08:00,60159
2017-04-27T22:01:17.852890,"Marine Le Penová - 38,01 a více procent hlasů",V,1.65,7.5. 08:00,60160
2017-04-28T10:01:02.423320,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.65,7.5. 08:00,60157
2017-04-28T10:01:02.423320,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.05,7.5. 08:00,60158
2017-04-28T10:01:02.423320,"Marine Le Penová - 0-38,00 procent hlasů",V,2.05,7.5. 08:00,60159
2017-04-28T10:01:02.423320,"Marine Le Penová - 38,01 a více procent hlasů",V,1.65,7.5. 08:00,60160
2017-04-28T22:01:14.601694,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.5,7.5. 08:00,60157
2017-04-28T22:01:14.601694,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.3,7.5. 08:00,60158
2017-04-28T22:01:14.601694,"Marine Le Penová - 0-38,00 procent hlasů",V,2.3,7.5. 08:00,60159
2017-04-28T22:01:14.601694,"Marine Le Penová - 38,01 a více procent hlasů",V,1.5,7.5. 08:00,60160
2017-04-29T10:01:02.320394,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.5,7.5. 08:00,60157
2017-04-29T10:01:02.320394,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.3,7.5. 08:00,60158
2017-04-29T10:01:02.320394,"Marine Le Penová - 0-38,00 procent hlasů",V,2.3,7.5. 08:00,60159
2017-04-29T10:01:02.320394,"Marine Le Penová - 38,01 a více procent hlasů",V,1.5,7.5. 08:00,60160
2017-04-29T22:02:03.747783,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.5,7.5. 08:00,60157
2017-04-29T22:02:03.747783,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.3,7.5. 08:00,60158
2017-04-29T22:02:03.747783,"Marine Le Penová - 0-38,00 procent hlasů",V,2.3,7.5. 08:00,60159
2017-04-29T22:02:03.747783,"Marine Le Penová - 38,01 a více procent hlasů",V,1.5,7.5. 08:00,60160
2017-04-30T10:01:02.801844,"Emmanuel Macron - 0-62,00 procent hlasů",V,1.5,7.5. 08:00,60157
2017-04-30T10:01:02.801844,"Emmanuel Macron - 62,01 a více procent hlasů",V,2.3,7.5. 08:00,60158
2017-04-30T10:01:02.801844,"Marine Le Penová - 0-38,00 procent hlasů",V,2.3,7.5. 08:00,60159
2017-04-30T10:01:02.801844,"Marine Le Penová - 38,01 a více procent hlasů",V,1.5,7.5. 08:00,60160
