date,title,result,odds,date_bet,identifier
2017-04-27T10:01:02.922774,"0-77,00 procent",V,1.85,7.5. 08:00,60153
2017-04-27T10:01:02.922774,"77,01 a více procent",V,1.85,7.5. 08:00,60156
2017-04-28T10:01:03.031101,"0-77,00 procent",V,1.5,7.5. 08:00,60153
2017-04-28T10:01:03.031101,"77,01 a více procent",V,2.3,7.5. 08:00,60156
2017-04-28T22:01:34.850797,"0-77,00 procent",V,1.45,7.5. 08:00,60153
2017-04-28T22:01:34.850797,"77,01 a více procent",V,2.45,7.5. 08:00,60156
2017-04-29T10:01:03.283626,"0-77,00 procent",V,1.45,7.5. 08:00,60153
2017-04-29T10:01:03.283626,"77,01 a více procent",V,2.45,7.5. 08:00,60156
2017-04-29T22:01:02.113205,"0-77,00 procent",V,1.45,7.5. 08:00,60153
2017-04-29T22:01:02.113205,"77,01 a více procent",V,2.45,7.5. 08:00,60156
2017-05-02T10:01:03.082432,"0-77,00 procent",V,1.37,7.5. 08:00,60153
2017-05-02T10:01:03.082432,"77,01 a více procent",V,2.7,7.5. 08:00,60156
2017-05-03T22:01:02.993445,"0-77,00 procent",V,1.25,7.5. 08:00,60153
2017-05-03T22:01:02.993445,"77,01 a více procent",V,3.2,7.5. 08:00,60156
2017-05-04T22:01:02.816404,"0-77,00 procent",V,1.5,7.5. 08:00,60153
2017-05-04T22:01:02.816404,"77,01 a více procent",V,2.3,7.5. 08:00,60156
2017-05-05T10:01:02.194677,"0-77,00 procent",V,1.55,7.5. 08:00,60153
2017-05-05T10:01:02.194677,"77,01 a více procent",V,2.15,7.5. 08:00,60156
2017-05-05T10:01:02.194677,"0-75,00 procent",V,2.45,7.5. 08:00,60939
2017-05-05T10:01:02.194677,"75,01  a více procent",V,1.45,7.5. 08:00,60951
2017-05-05T22:01:02.951365,"0-77,00 procent",V,1.75,7.5. 08:00,60153
2017-05-05T22:01:02.951365,"77,01 a více procent",V,1.85,7.5. 08:00,60156
2017-05-05T22:01:02.951365,"0-75,00 procent",V,3.6,7.5. 08:00,60939
2017-05-05T22:01:02.951365,"75,01  a více procent",V,1.2,7.5. 08:00,60951
2017-05-06T10:01:03.181010,"0-77,00 procent",V,2.1,7.5. 08:00,60153
2017-05-06T10:01:03.181010,"77,01 a více procent",V,1.65,7.5. 08:00,60156
2017-05-06T10:01:03.181010,"0-75,00 procent",V,4.3,7.5. 08:00,60939
2017-05-06T10:01:03.181010,"75,01  a více procent",V,1.17,7.5. 08:00,60951
2017-05-06T22:01:43.141846,"0-77,00 procent",V,1.9,7.5. 08:00,60153
2017-05-06T22:01:43.141846,"77,01 a více procent",V,1.8,7.5. 08:00,60156
2017-05-06T22:01:43.141846,"0-75,00 procent",V,3.5,7.5. 08:00,60939
2017-05-06T22:01:43.141846,"75,01  a více procent",V,1.23,7.5. 08:00,60951
